id,language_code,category_key,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,source_verified,source_url,publication_status,confidence,notes
ds_dirok_0011,ku-kmr,Dîrok,Şerefname ji aliyê kîjan malbatê ve hatiye piştgirîkirin?,Malbata Osmanî,Malbata Sefewî,Malbata Mîrên Bidlîsê,Malbata Memlûkan,C,Şerefname ji aliyê malbata Mîrên Bidlîsê ve hatiye piştgirîkirin. Şerefxanê Bidlîsî jî endamê vê malbatê bû.,2,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0012,ku-kmr,Dîrok,Şerefxanê Bidlîsî di kîjan dewletê de jiyaye?,Împaratoriya Sefewî,Împaratoriya Memlûkan,Împaratoriya Bîzansê,Împaratoriya Osmanî,D,"Şerefxanê Bidlîsî di Împaratoriya Osmanî de jiyaye. Ew di navbera her du dewletên mezin ên wê serdemê de, Osmanî û Sefewî, manevra kiriye.",2,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0013,ku-kmr,Dîrok,Şerefname bi kîjan awayî hatiye nivîsandin?,Bi şêwazê dîrokî,Bi helbest,Bi pexşan,Bi şêwazê çîrokî,A,"Şerefname bi şêwazê dîrokî hatiye nivîsandin. Ew ne helbest e, ne jî çîrok e; ew pirtûkeke dîrokî ye ku bûyer û serboriyên kurdan vedibêje.",2,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0014,ku-kmr,Dîrok,Şerefxanê Bidlîsî di kîjan bajarî de hatiye dinyayê?,Cizîr,Bidlîs,Hezar,Amed,B,"Şerefxanê Bidlîsî di bajarê Bidlîsê de hatiye dinyayê. Navê wî jî bi vî bajarî ve girêdayî ye, û ew ji mîrektiya Bidlîsê bû.",1,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0015,ku-kmr,Dîrok,Şerefname ji bo kîjan zimanî wek çavkaniyeke girîng tê zanîn?,Zimanê farisî,Zimanê erebî,Zimanê kurdî,Zimanê tirkî,C,"Şerefname ji bo zimanê kurdî wek çavkaniyeke girîng tê zanîn, ji ber ku ew agahiyên berfireh li ser dîroka kurdan dide. Tevî ku bi farisî hatiye nivîsandin, ew ji bo kurdan gelek girîng e.",2,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0016,ku-kmr,Dîrok,Şerefxanê Bidlîsî ji kîjan mîrektiyê bû?,Mîrektiya Cizîrê,Mîrektiya Botanê,Mîrektiya Hekarîyê,Mîrektiya Bidlîsê,D,"Şerefxanê Bidlîsî ji mîrektiya Bidlîsê bû. Ew ji malbata mîrên vê mîrektiyê bû, û paşê bixwe jî bû mîrê Bidlîsê.",1,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0017,ku-kmr,Dîrok,Şerefname di kîjan çarçoveyekê de hatiye nivîsandin?,Çarçoveyek dîrokî,Çarçoveyek olî,Çarçoveyek edebî,Çarçoveyek felsefî,A,"Şerefname di çarçoveyek dîrokî de hatiye nivîsandin. Ew dîroka kurdan, eşîr û mîrekiyên wan vedibêje, û ji bo vê yekê çavkaniyeke bingehîn e.",2,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0018,ku-kmr,Dîrok,Şerefxanê Bidlîsî di kîjan sala de wefat kiriye?,1613,1603,1623,1633,B,Şerefxanê Bidlîsî di sala 1603an de wefat kiriye. Ew piştî nivîsandina Şerefnameyê çend salan jiyaye.,2,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0019,ku-kmr,Dîrok,Şerefname ji bo kîjan herêmê dîrokeke girîng vedibêje?,Herêma Erebistanê,Herêma Farisan,Herêma Kurdistanê,Herêma Anatoliyê,C,Şerefname ji bo herêma Kurdistanê dîrokeke girîng vedibêje. Ew behsa eşîr û mîrekiyên kurdan ên li vê herêmê dike.,1,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0020,ku-kmr,Dîrok,Şerefxanê Bidlîsî ji bo kîjan dewletê xebitiye?,Împaratoriya Osmanî,Împaratoriya Sefewî,Ti dewletê,Her du dewletan,D,"Şerefxanê Bidlîsî ji bo her du dewletan, Împaratoriya Osmanî û Împaratoriya Sefewî, xebitiye. Ew di navbera her du dewletan de manevra kiriye.",2,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0021,ku-kmr,Dîrok,Şerefname ji bo kîjan zanistê çavkaniyeke girîng e?,Zanista dîrokê,Zanista erdnîgarîyê,Zanista stêrnasiyê,Zanista bijîşkiyê,A,"Şerefname ji bo zanista dîrokê çavkaniyeke girîng e. Ew dîroka kurdan a berfireh vedibêje, û ji bo vê yekê wek çavkaniyeke bingehîn tê zanîn.",1,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0022,ku-kmr,Dîrok,Şerefxanê Bidlîsî di kîjan serdemê de jiyaye?,Serdema navîn,Serdema nû,Serdema kevnar,Serdema hesinî,B,"Şerefxanê Bidlîsî di serdema nû de jiyaye, bi taybetî di sedsala 16an de. Ev serdem di dîroka kurdan de serdemeke girîng bû.",2,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0023,ku-kmr,Dîrok,Şerefname ji bo kîjan miletî wek çavkaniyeke girîng tê zanîn?,Miletê faris,Miletê ereb,Miletê kurd,Miletê tirk,C,"Şerefname ji bo miletê kurd wek çavkaniyeke girîng tê zanîn. Ew dîroka kurdan, eşîr û mîrekiyên wan vedibêje.",1,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0024,ku-kmr,Dîrok,Şerefxanê Bidlîsî bi kîjan navî jî tê zanîn?,Şeref Beg,Şeref Paşa,Şeref Mîr,Şeref Xan,D,Şerefxanê Bidlîsî bi navê Şeref Xan jî tê zanîn. Ew wek mîrekî kurd û dîroknasekî navdar hatiye nasîn.,2,verified,https://en.wikipedia.org/wiki/Sharafkhan_Bidlisi,approved,0.95,
ds_dirok_0025,ku-kmr,Dîrok,Şerefname ji bo kîjan pirtûkxaneyan wek çavkaniyeke girîng tê zanîn?,Pirtûkxaneyên kurdî,Pirtûkxaneyên farisî,Pirtûkxaneyên erebî,Pirtûkxaneyên tirkî,A,"Şerefname ji bo pirtûkxaneyên kurdî wek çavkaniyeke girîng tê zanîn. Ew dîroka kurdan a berfireh vedibêje, û ji bo vê yekê wek çavkaniyeke bingehîn tê zanîn.",2,verified,https://en.wikipedia.org/wiki/Sharafname,approved,0.95,
ds_dirok_0026,ku-kmr,Dîrok,Hawar kovara ewil a bi kîjan zimanî bû?,Tirkî,Kurdî,Erebî,Farisî,B,Hawar di sala 1932an de li Şamê bi zimanê Kurdî hate weşandin. Ew kovara ewil bû ku bi alfabeya Latînî ya Kurdî derket.,1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0027,ku-kmr,Dîrok,Kîjan kesayetî Hawar derxist û rêvebir?,Nûredîn Zaza,Qedrîcan,Celadet Alî Bedirxan,Osman Sebrî,C,"Celadet Alî Bedirxan, kurê Emîr Emin Alî Bedirxan, Hawar derxist û rêvebir. Ew yek ji avakerên alfabeya Kurdî ya Latînî bû.",1,verified,https://en.wikipedia.org/wiki/Celadet_Alî_Bedirxan,approved,0.95,
ds_dirok_0028,ku-kmr,Dîrok,Hawar di kîjan bajarî de hate weşandin?,Stenbol,Qahîre,Bexda,Şam,D,"Hawar li Şamê, paytexta Sûriyeyê, hate weşandin. Celadet Alî Bedirxan piştî koçkirina ji Tirkiyeyê li wir bi cih bûbû.",2,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0029,ku-kmr,Dîrok,Hawar di sala çendan de dest pê kir?,1932,1925,1943,1950,A,Hawar di 15ê gulana 1932an de dest bi weşanê kir. Ew heta sala 1943an bi navberan derket.,1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0030,ku-kmr,Dîrok,Kîjan kesayetî bi navê Mîrê Cizîrê jî tê zanîn?,Bedirxan Paşa,Celadet Alî Bedirxan,Emin Alî Bedirxan,Sûreyya Bedirxan,B,Celadet Alî Bedirxan ji ber eslê xwe yê mîrîtî û rolên xwe yên siyasî wek Mîrê Cizîrê dihat nasîn. Ew ji malbata Bedirxaniyan bû.,2,verified,https://en.wikipedia.org/wiki/Celadet_Alî_Bedirxan,approved,0.95,
ds_dirok_0031,ku-kmr,Dîrok,"Hawar ji bilî kovarê, di warê çi de jî girîng bû?",Çandina genim,Avakirina rêyan,Alfabeya Kurdî,Çêkirina çekan,C,"Hawar ji bo pejirandina alfabeya Latînî ya Kurdî ya ku Celadet Alî Bedirxan pêşve bir, roleke bingehîn lîst. Kovar vê alfabeyê belav kir.",2,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0032,ku-kmr,Dîrok,Bedirxan Paşa di kîjan sedsalê de li herêma Cizîrê hukum dikir?,Sedsala 18an,Sedsala 20an,Sedsala 17an,Sedsala 19an,D,"Bedirxan Paşa di nîvê sedsala 19an de, bi taybetî di navbera 1842 û 1847an de, li mîrektiya Cizîrê hukum dikir.",2,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0033,ku-kmr,Dîrok,"Piştî têkçûna serhildana Bedirxan Paşa, ew bi kîjan dewletê re têkildar bû?",Împaratoriya Osmanî,Împaratoriya Rûsî,Împaratoriya Brîtanî,Împaratoriya Fransî,A,"Bedirxan Paşa li dijî Împaratoriya Osmanî serhildan kir, lê piştî têkçûnê hate girtin û sirgûn kirin. Ew bi eslê xwe ji vê dewletê bû.",2,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0034,ku-kmr,Dîrok,Kîjan kesayetî kurê Bedirxan Paşa bû?,Celadet Alî Bedirxan,Emin Alî Bedirxan,Sûreyya Bedirxan,Kamiran Alî Bedirxan,B,Emin Alî Bedirxan kurê Bedirxan Paşa bû. Ew bavê Celadet û Kamiran Bedirxan e û di xebatên kurdî de rolek lîstiye.,3,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0035,ku-kmr,Dîrok,Hawar çend hejmar bi giştî derketin?,23,30,57,100,C,Hawar bi giştî 57 hejmar derketin. Ev hejmar di navbera salên 1932 û 1943an de hatin weşandin.,3,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0036,ku-kmr,Dîrok,Celadet Alî Bedirxan bi kîjan zanyarî re hevkarî kir ji bo alfabeya Kurdî?,Vladimir Minorsky,Basil Nikitin,Thomas Bois,Roger Lescot,D,Celadet Alî Bedirxan bi zanyarê fransî Roger Lescot re hevkarî kir. Ew bi hev re li ser alfabeya Kurdî ya Latînî xebitîn.,3,verified,https://en.wikipedia.org/wiki/Roger_Lescot,approved,0.95,
ds_dirok_0037,ku-kmr,Dîrok,Hawar çi cure kovar bû?,Kovara edebî û çandî,Kovara zanistî,Kovara sporê,Kovara aborî,A,"Hawar kovara edebî û çandî bû ku di nav de helbest, çîrok, gotar û lêkolînên li ser ziman û çanda Kurdî dihatin weşandin.",1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0038,ku-kmr,Dîrok,Bedirxan Paşa bi kîjan navî jî tê zanîn?,Mîr Bedir,Bedirxan Beg,Xan Bedir,Begê Bedir,B,Bedirxan Paşa bi navê Bedirxan Beg jî tê zanîn. Ew serokê mîrektiya Cizîrê bû û bi navê xwe yê tirkî yê osmanî jî dihat nasîn.,2,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0039,ku-kmr,Dîrok,Kîjan nivîskar di Hawarê de bi navê Xoybûnê dihat nasîn?,Qedrîcan,Nûredîn Zaza,Celadet Alî Bedirxan,Osman Sebrî,C,"Celadet Alî Bedirxan di Hawarê de bi navê Xoybûnê dihat nasîn, ji ber ku ew endamê rêxistina Xoybûnê bû.",3,verified,https://en.wikipedia.org/wiki/Celadet_Alî_Bedirxan,approved,0.95,
ds_dirok_0040,ku-kmr,Dîrok,Hawar di kîjan welatî de hate weşandin?,Tirkiye,Iraq,Îran,Sûriye,D,"Hawar li Sûriyeyê, bi taybetî li Şamê, hate weşandin. Ev ji ber koçkirina Celadet Alî Bedirxan bû.",1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0041,ku-kmr,Dîrok,Bedirxan Paşa li dijî kîjan dewletê serhildan kir?,Împaratoriya Osmanî,Împaratoriya Farisî,Împaratoriya Rûsî,Împaratoriya Brîtanî,A,Bedirxan Paşa di salên 1840î de li dijî Împaratoriya Osmanî serhildan kir. Ew dixwest mîrektiya xwe ya Cizîrê biparêze.,2,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0042,ku-kmr,Dîrok,Kîjan kesayetî biraziyê Celadet Alî Bedirxan bû?,Sûreyya Bedirxan,Kamiran Alî Bedirxan,Emin Alî Bedirxan,Bedirxan Paşa,B,"Kamiran Alî Bedirxan kurê Emin Alî Bedirxan bû, ku birayê Celadet bû. Ji ber vê yekê ew biraziyê Celadet bû.",3,verified,https://en.wikipedia.org/wiki/Kamuran_Alî_Bedirxan,approved,0.95,
ds_dirok_0043,ku-kmr,Dîrok,Hawar ji bo kîjan alfabeyê wek çavkaniya sereke tê zanîn?,Alfabeya Erebî ya Kurdî,Alfabeya Kirîlî ya Kurdî,Alfabeya Latînî ya Kurdî,Alfabeya Tirkî,C,Hawar ji bo belavkirina alfabeya Latînî ya Kurdî wek çavkaniya sereke tê zanîn. Ev alfabe ji aliyê Celadet Alî Bedirxan ve hate pêşve xistin.,1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0044,ku-kmr,Dîrok,Bedirxan Paşa di kîjan herêmê de hukum dikir?,Botan,Mêrdîn,Riha,Cizîr,D,"Bedirxan Paşa li herêma Cizîrê, ku di navbera Sûriye û Tirkiyeyê de ye, hukum dikir. Ew serokê mîrektiya Cizîrê bû.",2,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0045,ku-kmr,Dîrok,Celadet Alî Bedirxan di kîjan bajarî de hatiye dinyayê?,Stenbol,Şam,Qahîre,Bexda,A,Celadet Alî Bedirxan di sala 1893an de li Stenbolê hatiye dinyayê. Ew ji malbata Bedirxaniyan bû.,2,verified,https://en.wikipedia.org/wiki/Celadet_Alî_Bedirxan,approved,0.95,
ds_dirok_0046,ku-kmr,Dîrok,Hawar di kîjan salê de rawestiya?,1945,1943,1950,1938,B,Hawar di sala 1943an de rawestiya. Ew bi giştî 57 hejmar derketin û piştre weşana xwe qedand.,1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0047,ku-kmr,Dîrok,Kîjan kesayetî bi navê Mîrê Cizîrê tê zanîn?,Bedirxan Paşa,Emin Alî Bedirxan,Celadet Alî Bedirxan,Sûreyya Bedirxan,C,Celadet Alî Bedirxan ji ber eslê xwe yê mîrîtî û rolên xwe yên siyasî wek Mîrê Cizîrê dihat nasîn. Ew ji malbata Bedirxaniyan bû.,2,verified,https://en.wikipedia.org/wiki/Celadet_Alî_Bedirxan,approved,0.95,
ds_dirok_0048,ku-kmr,Dîrok,Hawar bi kîjan awayî hate weşandin?,Bi alfabeya Erebî,Bi alfabeya Kirîlî,Bi alfabeya Îbranî,Bi alfabeya Latînî,D,Hawar bi alfabeya Latînî ya Kurdî hate weşandin. Ev yek ji taybetmendiyên wê yên herî girîng bû.,1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0049,ku-kmr,Dîrok,Bedirxan Paşa di kîjan sala de derbasî dinyayê bû?,1869,1875,1880,1850,A,Bedirxan Paşa di sala 1869an de li Şamê derbasî dinyayê bû. Ew piştî serhildana xwe li wir sirgûn bû.,3,verified,https://en.wikipedia.org/wiki/Bedir_Khan_Beg,approved,0.95,
ds_dirok_0050,ku-kmr,Dîrok,Kîjan kesayetî bi navê Hawarê ve têkildar e?,Qedrîcan,Celadet Alî Bedirxan,Nûredîn Zaza,Osman Sebrî,B,Celadet Alî Bedirxan bi navê Hawarê ve têkildar e ji ber ku ew derxist û rêvebir. Ew yek ji kesayetiyên herî girîng ên kovara Hawarê bû.,1,verified,https://en.wikipedia.org/wiki/Hawar_(magazine),approved,0.95,
ds_dirok_0051,ku-kmr,Dîrok,Kîjan bajarê Mezopotamyayê wekî paytexta împaratoriya Babîlê dihat naskirin?,Ur,Nînova,Babîl,Akkad,C,"Babîl bû paytexta împaratoriya Babîlê, nemaze di serdema Hamûrabî de. Ur bajarê Sumeriyan bû, Nînova paytexta Asûriyan bû, Akkad jî paytexta împaratoriya Akkadê bû.",1,verified,https://en.wikipedia.org/wiki/Babylon,approved,0.95,
ds_dirok_0052,ku-kmr,Dîrok,Kîjan zimanê herî kevn a nivîskî ya ku ji Mezopotamyayê hatiye dîtin?,Akkadî,Elamî,Aramî,Sumerî,D,"Sumerî zimanê herî kevn e ku bi nivîsî hatiye dîtin, li dora 3000 sal berî zayînê. Akkadî paşê derket, Elamî û Aramî jî zimanên din ên herêmê bûn.",1,verified,https://en.wikipedia.org/wiki/Sumerian_language,approved,0.95,
ds_dirok_0053,ku-kmr,Dîrok,Kîjan kesayetî qanûnên navdar ên Babîlê çêkirin?,Hamûrabî,Sargon,Naram-Sîn,Gudea,A,"Hamûrabî, padîşahê Babîlê, qanûnên ku bi navê wî têne zanîn çêkirin. Sargon û Naram-Sîn padîşahên Akkadê bûn, Gudea jî hukimdarê Lagashê bû.",1,verified,https://en.wikipedia.org/wiki/Hammurabi,approved,0.95,
ds_dirok_0054,ku-kmr,Dîrok,Di serdema kîjan şaristaniyê de nivîsîna bi tîpên çivîk (cuneiform) pêş ket?,Babîlî,Sumerî,Asûrî,Akkadî,B,"Nivîsîna bi tîpên çivîk ji aliyê Sumeriyan ve hate îcad kirin û pêş ket. Babîlî, Asûrî û Akkadî paşê vê nivîsînê bi kar anîn.",1,verified,https://en.wikipedia.org/wiki/Cuneiform,approved,0.95,
ds_dirok_0055,ku-kmr,Dîrok,Kîjan bajarê Sumeriyan wekî navenda perestgeha girîng a Enlil dihat naskirin?,Ur,Uruk,Nippur,Lagash,C,"Nippur bajarê pîroz ê Sumeriyan bû, ku perestgeha Enlil lê bû. Ur, Uruk û Lagash jî bajarên girîng bûn, lê Nippur ji bo Enlil dihat naskirin.",2,verified,https://en.wikipedia.org/wiki/Nippur,approved,0.95,
ds_dirok_0056,ku-kmr,Dîrok,Kîjan împaratoriya Mezopotamyayê yekem car yekîtiya siyasî ya herêmê ava kir?,Sumer,Babîl,Asûr,Akkad,D,"Împaratoriya Akkadê, ku ji aliyê Sargon ve hate avakirin, yekem împaratoriya ku Mezopotamyayê yek kir. Sumer, Babîl û Asûr paşê hatin.",2,verified,https://en.wikipedia.org/wiki/Akkadian_Empire,approved,0.95,
ds_dirok_0057,ku-kmr,Dîrok,Kîjan padîşahê Babîlê baxçeyên daleqandî yên navdar ava kirin?,Nebukadnezar II,Hamûrabî,Sargon,Aşurbanipal,A,"Nebukadnezar II bi baxçeyên daleqandî yên Babîlê tê naskirin, yek ji heft ecêbên cîhanê. Hamûrabî qanûn çêkirin, Sargon Akkadê, Aşurbanipal jî Asûrê bû.",2,verified,https://en.wikipedia.org/wiki/Nebuchadnezzar_II,approved,0.95,
ds_dirok_0058,ku-kmr,Dîrok,Kîjan bajarê Mezopotamyayê paytexta împaratoriya Asûrê bû?,Babîl,Nînova,Ur,Uruk,B,"Nînova bû paytexta împaratoriya Asûrê, nemaze di serdema Sennacherib de. Babîl paytexta Babîlê bû, Ur û Uruk jî bajarên Sumeriyan bûn.",1,verified,https://en.wikipedia.org/wiki/Nineveh,approved,0.95,
ds_dirok_0059,ku-kmr,Dîrok,Kîjan padîşahê Akkadê împaratoriya yekem a dinyayê ava kir?,Naram-Sîn,Rimush,Sargon,Manishtushu,C,"Sargon wekî avakerê împaratoriya Akkadê tê zanîn, ku yekem împaratoriya pir-neteweyî bû. Naram-Sîn neviyê wî bû, Rimush û Manishtushu jî kurên wî bûn.",1,verified,https://en.wikipedia.org/wiki/Sargon_of_Akkad,approved,0.95,
ds_dirok_0060,ku-kmr,Dîrok,Kîjan şaristaniya Mezopotamyayê ji bo îcadkirina çerxê tê naskirin?,Akkadî,Babîlî,Asûrî,Sumerî,D,"Sumeriyan çerx îcad kirin, ku ji bo wesayît û çêkirina seramîkê girîng bû. Akkadî, Babîlî û Asûrî paşê vê teknolojiyê bi kar anîn.",2,verified,https://en.wikipedia.org/wiki/Wheel,approved,0.95,
ds_dirok_0061,ku-kmr,Dîrok,Di kîjan serdemê de Babîl bû navenda çandî û zanistî ya herêmê?,Serdema Neo-Babîl,Serdema Paleo-Babîl,Serdema Sumerî,Serdema Akkadî,A,"Di serdema Neo-Babîl de, Babîl geş bû û bû navenda çandî û zanistî, bi xwendina stêrnasiyê û matematîkê. Paleo-Babîl jî girîng bû, lê Neo-Babîl zêdetir pêş ket.",3,verified,https://en.wikipedia.org/wiki/Neo-Babylonian_Empire,approved,0.95,
ds_dirok_0062,ku-kmr,Dîrok,Kîjan padîşahê Asûrê pirtûkxaneya navdar a Nînovayê ava kir?,Sargon II,Aşurbanipal,Sennacherib,Tiglath-Pileser III,B,"Aşurbanipal pirtûkxaneya navdar a Nînovayê ava kir, ku bi hezaran tekstên çivîk tê de bûn. Sargon II, Sennacherib û Tiglath-Pileser III padîşahên din bûn.",2,verified,https://en.wikipedia.org/wiki/Ashurbanipal,approved,0.95,
ds_dirok_0063,ku-kmr,Dîrok,Kîjan bajarê Sumeriyan wekî navenda zanîngeha kevnare dihat naskirin?,Uruk,Eridu,Ur,Shuruppak,C,"Ur bajarê girîng ê Sumeriyan bû, ku navenda perwerdehiyê û zanînê bû. Uruk, Eridu û Shuruppak jî bajarên din bûn, lê Ur ji bo zanîngeha xwe dihat naskirin.",2,verified,https://en.wikipedia.org/wiki/Ur,approved,0.95,
ds_dirok_0064,ku-kmr,Dîrok,Kîjan destkeftiya Sumeriyan ji bo çandiniyê bû sedema pêşketina şaristaniyê?,Çerx,Nivîsîn,Metal,Avdanî,D,"Avdanî ji bo çandiniyê girîng bû, ku destûr da Sumeriyan ku di axa hişk de çandinê bikin. Çerx, nivîsîn û metal jî girîng bûn, lê avdanî bingeh bû.",2,verified,https://en.wikipedia.org/wiki/Agriculture_in_Mesopotamia,approved,0.95,
ds_dirok_0065,ku-kmr,Dîrok,Kîjan padîşahê Babîlê qanûnên ku bi navê wî têne zanîn nivîsand?,Hamûrabî,Nebukadnezar I,Nabopolassar,Marduk-zakir-shumi,A,"Hamûrabî, padîşahê Babîlê, qanûnên navdar ên Hamûrabî nivîsand, ku yek ji kevntirîn qanûnên nivîskî ne. Nebukadnezar I, Nabopolassar û Marduk-zakir-shumi padîşahên din bûn.",1,verified,https://en.wikipedia.org/wiki/Code_of_Hammurabi,approved,0.95,
