id,language_code,category_key,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,source_verified,source_url,publication_status,confidence,notes
ds_cand_0029,ku-kmr,Çand,"Di dawetên kurdan de, kîjan rengê cilûbergan zêdetir tê bikaranîn?",Sor,Şîn,Zer,Kesk,A,"Di dawetên kurdan de, rengê sor bi gelemperî ji bo bûk û zavan tê tercîhkirin ji ber ku ew sembola şahî û evînê ye. Rengên din jî tên bikaranîn lê sor zêdetir e.",1,verified,https://en.wikipedia.org/wiki/Kurdish_clothing,approved,0.95,
ds_cand_0030,ku-kmr,Çand,Şabaş bi kîjan zimanî tê wateya 'diyariya ku ji bo karê xêrê tê dayîn'?,Soranî,Kurmancî,Zazakî,Goranî,B,"Şabaş peyveke Kurmancî ye ku tê wateya diyariya ku ji bo karê xêrê, wekî dawet an jî cejnan, tê dayîn. Ev peyv bi taybetî di çanda kurdan de tê bikaranîn.",2,verified,https://en.wikipedia.org/wiki/Kurdish_language,approved,0.95,
ds_cand_0031,ku-kmr,Çand,"Di dawetên kurdan de, kîjan kes bi gelemperî govendê vedike?",Serhatî,Bûk,Dawetbêj,Zava,C,Dawetbêj an jî serokê govendê bi gelemperî govendê vedike û rêberî dike. Ev kes bi gelemperî kesekî pispor e ku dansê baş dizane.,2,verified,https://en.wikipedia.org/wiki/Kurdish_dance,approved,0.95,
ds_cand_0032,ku-kmr,Çand,"Di dawetên kurdan de, kîjan xwarin bi gelemperî tê pêşkêşkirin?",Birinc,Nan,Şorbe,Kebab,D,Kebab bi gelemperî di dawetên kurdan de tê pêşkêşkirin ji ber ku ew xwarineke kevneşopî ye û ji bo mêvanan tê amadekirin. Xwarinên din jî tên pêşkêşkirin lê kebab zêdetir e.,1,verified,https://en.wikipedia.org/wiki/Kurdish_cuisine,approved,0.95,
ds_cand_0033,ku-kmr,Çand,"Di dawetên kurdan de, kîjan çalakî bi gelemperî tê kirin?",Hemî,Govend,Şahî,Muzîk,A,"Di dawetên kurdan de, govend, şahî û muzîk bi hev re tên kirin. Ev çalakî hemû beşek ji dawetê ne û şahiyê zêde dikin.",1,verified,https://en.wikipedia.org/wiki/Kurdish_culture,approved,0.95,
ds_cand_0034,ku-kmr,Çand,"Di dawetên kurdan de, kîjan rengê bûkê bi gelemperî tê bikaranîn?",Spî,Sor,Şîn,Zer,B,"Di dawetên kurdan de, bûk bi gelemperî cilên sor li xwe dike ji ber ku sor sembola evîn û şahiyê ye. Lê di hin deveran de spî jî tê bikaranîn.",2,verified,https://en.wikipedia.org/wiki/Kurdish_clothing,approved,0.95,
ds_cand_0035,ku-kmr,Çand,"Di dawetên kurdan de, kîjan kes bi gelemperî şabaşê distîne?",Zava,Bûk,Dawetbêj,Mêvan,C,Dawetbêj an jî serokê govendê bi gelemperî şabaşê distîne ji ber ku ew karê xwe dike û ji bo vê yekê tê xelatkirin. Zava û bûk bi gelemperî şabaşê nadin.,2,verified,https://en.wikipedia.org/wiki/Kurdish_culture,approved,0.95,
ds_cand_0036,ku-kmr,Çand,"Di dawetên kurdan de, kîjan amûra muzîkê bi gelemperî tê lêxistin?",Piyano,Keman,Gîtar,Def,D,Def (dahol) amûreke muzîkê ya kevneşopî ye ku di dawetên kurdan de tê lêxistin. Ew bi gelemperî bi tembûrê re tê bikaranîn.,1,verified,https://en.wikipedia.org/wiki/Kurdish_music,approved,0.95,
ds_cand_0037,ku-kmr,Çand,"Di dawetên kurdan de, kîjan kes bi gelemperî govendê rêve dibe?",Dawetbêj,Serhatî,Bûk,Zava,A,Dawetbêj an jî serokê govendê bi gelemperî govendê rêve dibe û rêberî dike. Ev kes bi gelemperî kesekî pispor e ku dansê baş dizane.,2,verified,https://en.wikipedia.org/wiki/Kurdish_dance,approved,0.95,
ds_cand_0038,ku-kmr,Çand,"Di dawetên kurdan de, kîjan xwarin bi gelemperî ji bo mêvanan tê amadekirin?",Birinc,Kebab,Nan,Şorbe,B,Kebab bi gelemperî ji bo mêvanan tê amadekirin ji ber ku ew xwarineke kevneşopî ye û ji bo şahiyê tê pêşkêşkirin. Xwarinên din jî tên pêşkêşkirin lê kebab zêdetir e.,1,verified,https://en.wikipedia.org/wiki/Kurdish_cuisine,approved,0.95,
ds_cand_0039,ku-kmr,Çand,"Di dawetên kurdan de, kîjan rengê zava bi gelemperî tê bikaranîn?",Spî,Şîn,Sor,Zer,C,"Di dawetên kurdan de, zava bi gelemperî cilên sor li xwe dike ji ber ku sor sembola evîn û şahiyê ye. Lê di hin deveran de spî jî tê bikaranîn.",2,verified,https://en.wikipedia.org/wiki/Kurdish_clothing,approved,0.95,
ds_cand_0040,ku-kmr,Çand,"Di dawetên kurdan de, kîjan çalakî bi gelemperî ji bo şahiyê tê kirin?",Govend,Şahî,Muzîk,Hemî,D,"Di dawetên kurdan de, govend, şahî û muzîk bi hev re tên kirin. Ev çalakî hemû beşek ji dawetê ne û şahiyê zêde dikin.",1,verified,https://en.wikipedia.org/wiki/Kurdish_culture,approved,0.95,
ds_cand_0041,ku-kmr,Çand,"Di dawetên kurdan de, kîjan amûra muzîkê bi gelemperî bi tembûrê re tê lêxistin?",Def,Piyano,Keman,Gîtar,A,Def (dahol) bi gelemperî bi tembûrê re tê lêxistin ji ber ku ew rîtma govendê zêde dike. Amûrên din ne kevneşopî ne.,2,verified,https://en.wikipedia.org/wiki/Kurdish_music,approved,0.95,
ds_cand_0042,ku-kmr,Çand,"Di dawetên kurdan de, kîjan kes bi gelemperî şabaşê dide?",Zava,Mêvan,Bûk,Dawetbêj,B,Mêvan bi gelemperî şabaşê didin dawetbêj an jî zava û bûkê ji bo pîrozkirina dawetê. Ev diyariyek e ji bo karê xêrê.,2,verified,https://en.wikipedia.org/wiki/Kurdish_culture,approved,0.95,
ds_cand_0043,ku-kmr,Çand,"Di dawetên kurdan de, kîjan xwarin bi gelemperî bi birincê re tê pêşkêşkirin?",Nan,Şorbe,Kebab,Zerzavat,C,Kebab bi gelemperî bi birincê re tê pêşkêşkirin ji ber ku ew xwarineke sereke ye û bi hev re tên xwarin. Xwarinên din jî tên pêşkêşkirin lê kebab zêdetir e.,1,verified,https://en.wikipedia.org/wiki/Kurdish_cuisine,approved,0.95,
ds_cand_0044,ku-kmr,Çand,"Di dawetên kurdan de, kîjan rengê cilûbergan bi gelemperî ji bo şahiyê tê bikaranîn?",Şîn,Zer,Kesk,Sor,D,Rengê sor bi gelemperî ji bo şahiyê tê bikaranîn ji ber ku ew sembola evîn û şahiyê ye. Rengên din jî tên bikaranîn lê sor zêdetir e.,1,verified,https://en.wikipedia.org/wiki/Kurdish_clothing,approved,0.95,
ds_cand_0045,ku-kmr,Çand,"Di dawetên kurdan de, kîjan kes bi gelemperî govendê dest pê dike?",Dawetbêj,Serhatî,Bûk,Zava,A,Dawetbêj an jî serokê govendê bi gelemperî govendê dest pê dike û rêberî dike. Ev kes bi gelemperî kesekî pispor e ku dansê baş dizane.,2,verified,https://en.wikipedia.org/wiki/Kurdish_dance,approved,0.95,
ds_cand_0046,ku-kmr,Çand,"Di dawetên kurdan de, kîjan xwarin bi gelemperî ji bo mêvanan tê pêşkêşkirin?",Birinc,Kebab,Nan,Şorbe,B,Kebab bi gelemperî ji bo mêvanan tê pêşkêşkirin ji ber ku ew xwarineke kevneşopî ye û ji bo şahiyê tê amadekirin. Xwarinên din jî tên pêşkêşkirin lê kebab zêdetir e.,1,verified,https://en.wikipedia.org/wiki/Kurdish_cuisine,approved,0.95,
ds_cand_0047,ku-kmr,Çand,"Di dawetên kurdan de, kîjan rengê bûkê bi gelemperî tê bikaranîn?",Spî,Şîn,Sor,Zer,C,"Di dawetên kurdan de, bûk bi gelemperî cilên sor li xwe dike ji ber ku sor sembola evîn û şahiyê ye. Lê di hin deveran de spî jî tê bikaranîn.",2,verified,https://en.wikipedia.org/wiki/Kurdish_clothing,approved,0.95,
ds_cand_0048,ku-kmr,Çand,"Di dawetên kurdan de, kîjan çalakî bi gelemperî ji bo şahiyê tê kirin?",Govend,Şahî,Muzîk,Hemî,D,"Di dawetên kurdan de, govend, şahî û muzîk bi hev re tên kirin. Ev çalakî hemû beşek ji dawetê ne û şahiyê zêde dikin.",1,verified,https://en.wikipedia.org/wiki/Kurdish_culture,approved,0.95,
ds_cand_0049,ku-kmr,Çand,"Di dawetên kurdan de, kîjan amûra muzîkê bi gelemperî tê lêxistin?",Def,Piyano,Keman,Gîtar,A,Def (dahol) amûreke muzîkê ya kevneşopî ye ku di dawetên kurdan de tê lêxistin. Ew bi gelemperî bi tembûrê re tê bikaranîn.,1,verified,https://en.wikipedia.org/wiki/Kurdish_music,approved,0.95,
ds_cand_0050,ku-kmr,Çand,"Di dawetên kurdan de, kîjan kes bi gelemperî şabaşê distîne?",Zava,Dawetbêj,Bûk,Mêvan,B,Dawetbêj an jî serokê govendê bi gelemperî şabaşê distîne ji ber ku ew karê xwe dike û ji bo vê yekê tê xelatkirin. Zava û bûk bi gelemperî şabaşê nadin.,2,verified,https://en.wikipedia.org/wiki/Kurdish_culture,approved,0.95,
ds_cand_0051,ku-kmr,Çand,Şal û şapik di çanda kurdan de ji bo kîjan kesan tê bikaranîn?,tenê ji bo mêran,tenê ji bo jinan,ji bo mêran û jinan,tenê ji bo zarokan,C,"Şal û şapik di çanda kurdan de cilûbergeke kevneşopî ye ku ji hêla mêran û jinan ve tê bikaranîn. Her çend awayê wê yê girêdanê û rengê wê li gor herêmê diguhere, ew ji bo her du zayendan beşek ji nasnameya kurdî ye.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0052,ku-kmr,Çand,Kelaş di çanda kurdan de bi gelemperî ji bo çi tê bikaranîn?,ji bo serê xwe pêşkêşkirinê,ji bo piyan veşartinê,ji bo destan veşartinê,ji bo serê xwe veşartinê,D,Kelaş di çanda kurdan de kumekî kevneşopî ye ku ji bo serê xwe veşartinê tê bikaranîn. Ew bi gelemperî ji hirî tê çêkirin û di nav kurdan de semboleke nasnameyê ye.,1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0053,ku-kmr,Çand,Şûtik di kîjan beşa laş de tê li xwe kirin?,di piyan de,di serî de,di destan de,di stûyê de,A,Şûtik di çanda kurdan de celebek pêlavê ye ku li ser piyan tê li xwe kirin. Ew bi gelemperî ji çerm tê çêkirin û ji bo parastina piyan di dema rêveçûnê de tê bikaranîn.,1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0054,ku-kmr,Çand,"Di çanda kurdan de, şal û şapik bi gelemperî ji kîjan qumaşî tê çêkirin?",ji hevrîşim,ji hirî,ji pembû,ji naylon,B,"Şal û şapik bi kevneşopî ji hiriyê tê çêkirin. Hirî ji bo avhewa sar a herêmên çiyayî maqûl e û di heman demê de domdar e, loma ji bo cilûberga rojane bijartina pêşîn e.",2,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0055,ku-kmr,Çand,Kelaş bi gelemperî çawa tê xemilandin?,bi moriyan,bi zêran,bi qumaşên rengîn,bi perran,C,Kelaş bi gelemperî bi qumaşên rengîn û carinan bi dirûnên xemilandî tê xemilandin. Ev yek wê ji kumên sade cuda dike û nasnameya çandî ya kurdan diyar dike.,2,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0056,ku-kmr,Çand,Şûtik di çanda kurdan de ji bo kîjan çalakiyê bi taybetî maqûl e?,ji bo melevaniyê,ji bo dansê,ji bo xewê,ji bo çiyageriyê,D,"Şûtik ji ber ku ji çerm tê çêkirin û bi taybetî li ser piyan tê girêdan, ji bo çiyageriyê û rêveçûna li ser rûyê hişk maqûl e. Ew ji bo parastina piyan di dema çûnûhatinê de dibe alîkar.",2,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0057,ku-kmr,Çand,"Di çanda kurdan de, şal û şapik ji bo kîjan demsalê bi taybetî tê bikaranîn?",demsala zivistanê,demsala havînê,demsala biharê,demsala payizê,A,"Şal û şapik bi taybetî di zivistanê de tê bikaranîn ji ber ku ji hiriyê tê çêkirin û germahiyê diparêze. Di herêmên çiyayî yên Kurdistanê de zivistan sar e, loma ev cilûberg ji bo parastina laş girîng e.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0058,ku-kmr,Çand,Kelaş di çanda kurdan de ji bo kîjan zayendê zêdetir tê bikaranîn?,tenê ji bo jinan,tenê ji bo mêran,ji bo her du zayendan,tenê ji bo zarokan,B,Kelaş bi gelemperî ji hêla mêran ve tê bikaranîn. Ew kumekî kevneşopî ye ku mêrên kurd li serê xwe dikin û bi reng û şêweyên cuda li gor herêmê tê nasîn.,1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0059,ku-kmr,Çand,Şûtik di çanda kurdan de bi gelemperî ji kîjan materyalî tê çêkirin?,ji dar,ji hesin,ji çerm,ji plastîk,C,"Şûtik bi kevneşopî ji çerm tê çêkirin. Çerm materyalekî domdar e ku li hember şilbûnê û zirarê berxwedêr e, loma ji bo pêlavên ku li derve tê bikaranîn bijartina maqûl e.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0060,ku-kmr,Çand,"Di çanda kurdan de, şal û şapik bi gelemperî di kîjan rewşê de tê li xwe kirin?",di rojên taybet de,di xewê de,di melevaniyê de,di rojên asayî de,D,"Şal û şapik di çanda kurdan de cilûbergeke rojane ye ku di rojên asayî de tê li xwe kirin. Ew ne tenê ji bo cejnan e, lê ji bo jiyana rojane ya li gund û bajaran jî tê bikaranîn.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0061,ku-kmr,Çand,Kelaş di çanda kurdan de bi gelemperî ji kîjan rengî tê çêkirin?,rengê reş,rengê sor,rengê kesk,rengê spî,A,"Kelaş bi gelemperî bi rengê reş tê naskirin, her çend li hin herêman rengên din jî tê bikaranîn. Rengê reş di çanda kurdan de sembola hêz û rêzgirtinê ye.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0062,ku-kmr,Çand,Şûtik di çanda kurdan de bi gelemperî ji bo kîjan beşa laş tê bikaranîn?,ji bo serî,ji bo piyan,ji bo dest,ji bo zik,B,"Şûtik pêlaweke kevneşopî ye ku ji bo piyan tê bikaranîn. Ew ji çerm tê çêkirin û piyan ji sarî û zirarê diparêze, bi taybetî di dema rêveçûna li ser rûyê hişk de.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0063,ku-kmr,Çand,"Di çanda kurdan de, şal û şapik bi gelemperî ji bo kîjan çalakiyê tê li xwe kirin?",ji bo xewê,ji bo xwarinê,ji bo govendê,ji bo xwendinê,C,Şal û şapik bi gelemperî di govendê de tê li xwe kirin ji ber ku ew cilûbergeke fireh e ku rê dide tevgerên azad. Di dawetan û cejnan de jî tê bikaranîn.,2,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0064,ku-kmr,Çand,Kelaş di çanda kurdan de bi gelemperî di kîjan demê de tê li xwe kirin?,di havînê de,di biharê de,di payizê de,di zivistanê de,D,"Kelaş bi gelemperî di zivistanê de tê li xwe kirin ji ber ku ew ji hirî tê çêkirin û serî germ dike. Di herêmên çiyayî yên Kurdistanê de zivistan sar e, loma kelaş ji bo parastina serî girîng e.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0065,ku-kmr,Çand,Şûtik di çanda kurdan de bi gelemperî ji bo kîjan zayendê tê bikaranîn?,ji bo her du zayendan,tenê ji bo mêran,tenê ji bo jinan,tenê ji bo zarokan,A,"Şûtik ji hêla her du zayendan ve tê bikaranîn. Ew pêlaweke kevneşopî ye ku mêr û jinên kurd li xwe dikin, her çend şêwe û rengê wê li gor zayendê diguhere.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0066,ku-kmr,Çand,"Di çanda kurdan de, şal û şapik bi gelemperî bi kîjan rengî tê naskirin?",rengê spî,rengê reş,rengê sor,rengê şîn,B,"Şal û şapik bi gelemperî bi rengê reş tê naskirin, her çend li hin herêman rengên din jî tê bikaranîn. Rengê reş di çanda kurdan de sembola hêz û azadiyê ye.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0067,ku-kmr,Çand,Kelaş di çanda kurdan de bi gelemperî ji bo kîjan armancê tê bikaranîn?,ji bo xemilandinê,ji bo parastina destan,ji bo parastina serî,ji bo parastina piyan,C,"Kelaş di çanda kurdan de ji bo parastina serî tê bikaranîn. Ew ji hirî tê çêkirin û serî ji sarî û tavê diparêze, di heman demê de semboleke çandî ye.",1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
ds_cand_0068,ku-kmr,Çand,Şûtik di çanda kurdan de bi gelemperî di kîjan rewşê de tê li xwe kirin?,di dema xewê de,di dema xwarinê de,di dema xwendinê de,di dema rêveçûnê de,D,Şûtik di dema rêveçûnê de tê li xwe kirin ji ber ku ew pêlaweke ku ji bo parastina piyan hatiye çêkirin. Ew di çiyageriyê û rêveçûna rojane de dibe alîkar.,1,verified,https://en.wikipedia.org/wiki/Kurdish_dress,approved,0.95,
