id,language_code,category_key,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,source_verified,source_url,publication_status,confidence,notes
ds_edebiyat_0101,ku-kmr,Edebiyat,"Di romana 'Madame Bovary' de, Emma Bovary bi kîjan taybetmendiyê tê nasîn?",Nexweşiya romantîk û nerazîbûna xwe,Dilsoziya xwe ya ji mêrê xwe re,Jiyana xwe ya hêsan a gundî,Karê xwe yê bijîşkiyê,A,Emma Bovary bi nerazîbûna xwe ya ji jiyana xwe ya asayî û xewnên xwe yên romantîk tê nasîn. Ew di nav xeyalên xwe de dijî û ji rastiya jiyana xwe direve.,2,verified,https://en.wikipedia.org/wiki/Madame_Bovary,approved,0.95,
ds_edebiyat_0102,ku-kmr,Edebiyat,Kîjan roman ji aliyê Fyodor Dostoyevskî ve hatiye nivîsandin?,Sava û Aşitî,Tawan û Ceza,Anna Karenina,Karderî,B,"Tawan û Ceza ji aliyê Fyodor Dostoyevskî ve hatiye nivîsandin. Ew romana wî ya herî navdar e û li ser tawan, wijdan û xilasiyê ye.",1,verified,https://en.wikipedia.org/wiki/Crime_and_Punishment,approved,0.95,
ds_edebiyat_0103,ku-kmr,Edebiyat,"Di romana 'Sava û Aşitî' ya Lev Tolstoy de, kîjan bûyer dîrokî wek paşxaneyê tê bikaranîn?",Şerê cîhanî yê yekem,Şoreşa Fransî,Şerê Napoleon ê li Rûsyayê,Şerê navxweyî yê Amerîkayê,C,Sava û Aşitî li ser paşxaneya Şerê Napoleon ê li Rûsyayê ye. Tolstoy di vê romanê de jiyana civaka rûsî di dema şer de vedibêje.,2,verified,https://en.wikipedia.org/wiki/War_and_Peace,approved,0.95,
ds_edebiyat_0105,ku-kmr,Edebiyat,"Di romana 'Anna Karenina' de, Anna ji ber çi têk diçe?",Ji ber evîna xwe ya qedexe,Ji ber mirina mêrê xwe,Ji ber karê xwe yê siyasî,Ji ber koçberiya xwe,A,"Anna Karenina ji ber evîna xwe ya bi Vronskî re, ku ji derveyî zewaca xwe ye, têk diçe. Ev evîna qedexe wê ji civakê û ji xwe dûr dixe.",2,verified,https://en.wikipedia.org/wiki/Anna_Karenina,approved,0.95,
ds_edebiyat_0106,ku-kmr,Edebiyat,Kîjan roman ji aliyê Charles Dickens ve hatiye nivîsandin?,Mîzrab,Hêviyên Mezin,Bekirê Londonê,Karderî,B,Hêviyên Mezin (Great Expectations) ji aliyê Charles Dickens ve hatiye nivîsandin. Ew yek ji romanên wî yên herî navdar e û li ser mezinbûn û xewnên Pip e.,1,verified,https://en.wikipedia.org/wiki/Great_Expectations,approved,0.95,
ds_edebiyat_0107,ku-kmr,Edebiyat,"Di romana 'Mîzrab' (The Hunchback of Notre-Dame) de, Quasimodo li kû dijî?",Di qesra padîşah de,Di birca Londonê de,Di katedrala Notre-Dame de,Di keleha Parisê de,C,Quasimodo di katedrala Notre-Dame de dijî. Ew zangilêjê katedralê ye û ji ber rûyê xwe yê neasayî ji civakê veşartiye.,1,verified,https://en.wikipedia.org/wiki/The_Hunchback_of_Notre-Dame,approved,0.95,
ds_edebiyat_0108,ku-kmr,Edebiyat,Kîjan roman ji aliyê Emily Brontë ve hatiye nivîsandin?,Jane Eyre,Pîrika,Hêviyên Mezin,Bilindahiyên Wuthering,D,Bilindahiyên Wuthering (Wuthering Heights) ji aliyê Emily Brontë ve hatiye nivîsandin. Ew romana wê ya yekane ye û bi evîna dijwar a Heathcliff û Catherine tê naskirin.,2,verified,https://en.wikipedia.org/wiki/Wuthering_Heights,approved,0.95,
ds_edebiyat_0109,ku-kmr,Edebiyat,"Di romana 'Jane Eyre' de, Jane Eyre li kîjan deverê dixebite?",Li dibistanekê,Li nexweşxaneyekê,Li maleke gundan,Li kargehekê,A,"Jane Eyre li dibistana Lowood dixebite, piştre jî wek mamosteya taybet li malê. Ew di romanê de wek mamoste û paşê wek rêvebera dibistanê tê nîşandan.",2,verified,https://en.wikipedia.org/wiki/Jane_Eyre,approved,0.95,
ds_edebiyat_0110,ku-kmr,Edebiyat,Kîjan roman ji aliyê Victor Hugo ve hatiye nivîsandin?,Sava û Aşitî,Mîzrab,Tawan û Ceza,Karderî,B,"Mîzrab (Les Misérables) ji aliyê Victor Hugo ve hatiye nivîsandin. Ew romaneke mezin a fransî ye û li ser dadmendî, xilasî û têkoşîna civakî ye.",1,verified,https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables,approved,0.95,
ds_edebiyat_0111,ku-kmr,Edebiyat,"Di romana 'Mîzrab' de, kîjan kesayet ji ber nanê dizî tê girtin?",Cosette,Javert,Jean Valjean,Marius,C,"Jean Valjean ji ber ku ji bo birçîbûna zarokên xwişka xwe nan dizî, tê girtin û bi salan ceza dibîne. Ev bûyer destpêka çîroka wî ye.",1,verified,https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables,approved,0.95,
ds_edebiyat_0112,ku-kmr,Edebiyat,Kîjan roman ji aliyê Herman Melville ve hatiye nivîsandin?,Pîrika,Jane Eyre,Wuthering Heights,Moby-Dick,D,Moby-Dick ji aliyê Herman Melville ve hatiye nivîsandin. Ew romana wî ya herî navdar e û li ser gera nehengên avê û têkoşîna bi nehengekî spî re ye.,1,verified,https://en.wikipedia.org/wiki/Moby-Dick,approved,0.95,
ds_edebiyat_0113,ku-kmr,Edebiyat,"Di romana 'Moby-Dick' de, kaptan Ahab ji bo çi li Moby-Dick digere?",Ji bo tolhildanê,Ji bo zanistê,Ji bo dewlemendiyê,Ji bo navdariyê,A,"Kaptan Ahab ji ber ku Moby-Dick lingê wî jê kiriye, ji bo tolhildanê li wî digere. Ev têkoşîna wî ya bi neheng re dibe sedema hilweşîna wî.",2,verified,https://en.wikipedia.org/wiki/Moby-Dick,approved,0.95,
ds_edebiyat_0114,ku-kmr,Edebiyat,Kîjan roman ji aliyê Mark Twain ve hatiye nivîsandin?,Oliver Twist,Huckleberry Finn,David Copperfield,Pîrika,B,Huckleberry Finn (Adventures of Huckleberry Finn) ji aliyê Mark Twain ve hatiye nivîsandin. Ew romaneke navdar a amerîkî ye û li ser serpêhatiyên Huck û Jim e.,1,verified,https://en.wikipedia.org/wiki/Adventures_of_Huckleberry_Finn,approved,0.95,
ds_edebiyat_0115,ku-kmr,Edebiyat,"Di romana 'Huckleberry Finn' de, kîjan kesayet koleyekî reviyayî ye?",Tom Sawyer,Pap,Jim,Judge Thatcher,C,Jim koleyekî reviyayî ye ku bi Huck re bi keştiyê di çemê Mississippi de diçe. Ew di romanê de sembola azadiyê ye.,2,verified,https://en.wikipedia.org/wiki/Adventures_of_Huckleberry_Finn,approved,0.95,
ds_edebiyat_0116,ku-kmr,Edebiyat,Kîjan roman ji aliyê Leo Tolstoy ve hatiye nivîsandin?,Moby-Dick,Madame Bovary,Jane Eyre,Anna Karenina,D,"Anna Karenina ji aliyê Leo Tolstoy ve hatiye nivîsandin. Ew yek ji romanên wî yên herî navdar e û li ser evîn, zewac û civakê ye.",1,verified,https://en.wikipedia.org/wiki/Anna_Karenina,approved,0.95,
ds_edebiyat_0119,ku-kmr,Edebiyat,"Di romana 'Oliver Twist' de, Oliver li kîjan bajarî dijî?",Parîs,New York,London,Dublin,C,Oliver Twist li Londonê dijî. Ew romaneke Charles Dickens e û li ser jiyana zarokekî sêwî di nav xizanî û tawanan de ye.,1,verified,https://en.wikipedia.org/wiki/Oliver_Twist,approved,0.95,
ds_edebiyat_0121,ku-kmr,Edebiyat,"Di romana 'Tawan û Ceza' de, Raskolnikov ji ber çi tawanekê dike?",Ji ber teoriya xwe ya felsefî,Ji ber xizanîyê,Ji ber tolhildanê,Ji ber zexta civakê,A,"Raskolnikov ji ber teoriya xwe ya felsefî ku dibêje hin kes li ser qanûnan in, tawanekê dike. Ew difikire ku ew dikare bi kuştina jineke pîr a ribayê re xêrekê bike.",2,verified,https://en.wikipedia.org/wiki/Crime_and_Punishment,approved,0.95,
ds_edebiyat_0122,ku-kmr,Edebiyat,Kîjan roman ji aliyê Gustave Flaubert ve hatiye nivîsandin?,Anna Karenina,Madame Bovary,Oliver Twist,Pîrika,B,Madame Bovary ji aliyê Gustave Flaubert ve hatiye nivîsandin. Ew romaneke fransî ya navdar e û li ser jiyana Emma Bovary ye.,1,verified,https://en.wikipedia.org/wiki/Madame_Bovary,approved,0.95,
ds_edebiyat_0123,ku-kmr,Edebiyat,"Di romana 'Bilindahiyên Wuthering' de, Heathcliff ji kû tê?",Ji Londonê,Ji Dublinê,Ji Liverpoolê,Ji Edinburghê,C,"Heathcliff ji Liverpoolê tê, lê di romanê de bi eslê xwe ne diyar e. Ew ji aliyê Mr. Earnshaw ve tê dîtin û tê malê.",2,verified,https://en.wikipedia.org/wiki/Wuthering_Heights,approved,0.95,
ds_edebiyat_0124,ku-kmr,Edebiyat,Kîjan roman ji aliyê Charlotte Brontë ve hatiye nivîsandin?,Bilindahiyên Wuthering,Pîrika,Madame Bovary,Jane Eyre,D,Jane Eyre ji aliyê Charlotte Brontë ve hatiye nivîsandin. Ew romana wê ya herî navdar e û li ser jiyana Jane Eyre ye.,1,verified,https://en.wikipedia.org/wiki/Jane_Eyre,approved,0.95,
ds_edebiyat_0126,ku-kmr,Edebiyat,William Shakespeare di kîjan sedsalê de jiyaye?,Sedsala 14an,Sedsala 16an,Sedsala 15an,Sedsala 17an,B,"Shakespeare di sedsala 16an û 17an de jiyaye, lê bi piranî wek nivîskarekî sedsala 16an tê nasîn. Ew di sala 1564an de ji dayik bûye û di 1616an de wefat kiriye.",1,verified,https://en.wikipedia.org/wiki/William_Shakespeare,approved,0.95,
ds_edebiyat_0127,ku-kmr,Edebiyat,Kîjan berhem ji aliyê William Shakespeare ve hatiye nivîsandin?,Dîwana Mem û Zîn,Şahname,Hamlet,Îlyada,C,"Hamlet yek ji navdarên Shakespeare e. Dîwana Mem û Zîn a Ehmedê Xanî ye, Şahname ya Fîrdewsî ye, Îlyada jî ya Homêros e.",1,verified,https://en.wikipedia.org/wiki/Hamlet,approved,0.95,
ds_edebiyat_0128,ku-kmr,Edebiyat,"Di Shakespeare de, çi tê wateya 'To be or not to be'?",Evîn an nefret,Şer an aşitî,Xewn an rastî,Jiyan an mirin,D,'To be or not to be' di Hamlet de ye û behsa pirsa jiyan û mirinê dike. Ev yek ji navdartirîn xetên Shakespeare e.,2,verified,"https://en.wikipedia.org/wiki/To_be,_or_not_to_be",approved,0.95,
ds_edebiyat_0129,ku-kmr,Edebiyat,Kîjan kesayet di Shakespeare de bi navê 'Romeo' tê naskirin?,Romeo û Juliet,Macbeth,King Lear,Othello,A,Romeo û Juliet yek ji navdartirîn berhemên Shakespeare e. Romeo û Juliet evîndarên ciwan in ku ji malbatên dijmin in.,1,verified,https://en.wikipedia.org/wiki/Romeo_and_Juliet,approved,0.95,
ds_edebiyat_0130,ku-kmr,Edebiyat,"Di Shakespeare de, kîjan berhem bi navê 'Macbeth' tê naskirin?",Komîdî,Trajedî,Dîrok,Pastoral,B,Macbeth trajediyek e ku behsa xwestina hêzê û encamên wê dike. Shakespeare ew di sedsala 17an de nivîsiye.,2,verified,https://en.wikipedia.org/wiki/Macbeth,approved,0.95,
ds_edebiyat_0131,ku-kmr,Edebiyat,Kîjan berhem ji aliyê Shakespeare ve hatiye nivîsandin û behsa zilamekî bi navê Othello dike?,Hamlet,King Lear,Othello,A Midsummer Night's Dream,C,Othello trajediyek e ku behsa çavnebariyê û pêbaweriyê dike. Othello generalekî Morî ye ku ji hêla Iago ve tê xapandin.,2,verified,https://en.wikipedia.org/wiki/Othello,approved,0.95,
ds_edebiyat_0132,ku-kmr,Edebiyat,"Di Shakespeare de, kîjan berhem bi navê 'King Lear' tê naskirin?",Komîdî,Dîrok,Romance,Trajedî,D,"King Lear trajediyek e ku behsa pîrbûnê, hêzê û têkiliyên malbatî dike. Lear padîşahek e ku hêza xwe dide keçên xwe.",2,verified,https://en.wikipedia.org/wiki/King_Lear,approved,0.95,
ds_edebiyat_0133,ku-kmr,Edebiyat,Kîjan berhem ji aliyê Shakespeare ve hatiye nivîsandin û behsa evîna du ciwanan dike?,Romeo û Juliet,Hamlet,Macbeth,Othello,A,Romeo û Juliet behsa evîna du ciwanan dike ku ji malbatên dijmin in. Ew yek ji navdartirîn berhemên Shakespeare e.,1,verified,https://en.wikipedia.org/wiki/Romeo_and_Juliet,approved,0.95,
ds_edebiyat_0134,ku-kmr,Edebiyat,"Di Shakespeare de, kîjan kesayet bi navê 'Hamlet' tê naskirin?",Padîşahê Îngilistanê,Mîrê Danîmarkayê,Generalê Romayê,Bazirganê Venedîkê,B,Hamlet mîrê Danîmarkayê ye. Ew dixwaze tola bavê xwe hilîne ku ji hêla apê wî ve hatiye kuştin.,2,verified,https://en.wikipedia.org/wiki/Hamlet,approved,0.95,
ds_edebiyat_0136,ku-kmr,Edebiyat,"Di Shakespeare de, kîjan berhem bi navê 'A Midsummer Night's Dream' tê naskirin?",Trajedî,Dîrok,Pastoral,Komîdî,D,A Midsummer Night's Dream komîdiyek e ku behsa evînê û xewnan dike. Ew yek ji komîdiyên herî navdar ê Shakespeare e.,2,verified,https://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream,approved,0.95,
ds_edebiyat_0137,ku-kmr,Edebiyat,Kîjan kesayet di Shakespeare de bi navê 'Juliet' tê naskirin?,Evîndara Romeo,Keça King Lear,Jina Macbeth,Xwişka Hamlet,A,Juliet evîndara Romeo ye. Ew ji malbata Capulet e ku dijminê malbata Montague ya Romeo ye.,1,verified,https://en.wikipedia.org/wiki/Romeo_and_Juliet,approved,0.95,
ds_edebiyat_0138,ku-kmr,Edebiyat,"Di Shakespeare de, kîjan berhem bi navê 'The Merchant of Venice' tê naskirin?",Trajedî,Komîdî,Dîrok,Romance,B,The Merchant of Venice komîdiyek e ku behsa bazirganekî bi navê Antonio dike. Ew komîdiyek bi aliyên trajîk e.,2,verified,https://en.wikipedia.org/wiki/The_Merchant_of_Venice,approved,0.95,
ds_edebiyat_0141,ku-kmr,Edebiyat,Kîjan berhem ji aliyê Shakespeare ve hatiye nivîsandin û behsa du malbatên dijmin dike?,Romeo û Juliet,Hamlet,Macbeth,Othello,A,Romeo û Juliet behsa du malbatên dijmin dike: Montague û Capulet. Evîn di navbera van malbatan de qedexe ye.,1,verified,https://en.wikipedia.org/wiki/Romeo_and_Juliet,approved,0.95,
ds_edebiyat_0145,ku-kmr,Edebiyat,Kîjan berhem ji aliyê Shakespeare ve hatiye nivîsandin û behsa bazirganekî bi navê Antonio dike?,The Merchant of Venice,Hamlet,Macbeth,Othello,A,The Merchant of Venice behsa bazirganekî bi navê Antonio dike. Ew komîdiyek e ku behsa deyn û cezayan dike.,2,verified,https://en.wikipedia.org/wiki/The_Merchant_of_Venice,approved,0.95,
ds_edebiyat_0146,ku-kmr,Edebiyat,"Di Shakespeare de, kîjan kesayet bi navê 'Prospero' tê naskirin?",Mîrê Danîmarkayê,Sihirbazê The Tempest,Generalê Romayê,Bazirganê Venedîkê,B,Prospero sihirbazê The Tempest e. Ew li giravekê dijî û bi sihira xwe firtûneyekê çêdike.,2,verified,https://en.wikipedia.org/wiki/Prospero,approved,0.95,
ds_edebiyat_0151,ku-kmr,Edebiyat,"Di helbesta klasîk a Kurmancî de, kîjan têgeh ji bo dubarekirina dengan tê bikaranîn?",Îmge,Metn,Kafiye,Serhatî,C,Kafiye di helbestê de dubarekirina dengan e; ew yek ji hêmanên bingehîn ên helbesta klasîk e.,1,verified,https://en.wikipedia.org/wiki/Rhyme,approved,0.95,
ds_edebiyat_0157,ku-kmr,Edebiyat,"Di helbesta Ehmedê Xanî de, kîjan hêman ji bo pîvana kêşeyê tê bikaranîn?",Metr,Kafiye,Îmge,Rîwayet,A,Metr di helbestê de pîvana kêşeyê ye; ew ji bo ahengê tê bikaranîn.,2,verified,https://en.wikipedia.org/wiki/Metre_(poetry),approved,0.95,
ds_edebiyat_0160,ku-kmr,Edebiyat,"Di helbesta klasîk a Kurmancî de, kîjan têgeh ji bo rêzkirina dengan tê bikaranîn?",Îmge,Metn,Serhatî,Rîtim,D,Rîtim di helbestê de rêzkirina dengan e; ew ji bo ahengê tê bikaranîn.,1,verified,https://en.wikipedia.org/wiki/Rhythm,approved,0.95,
ds_edebiyat_0179,ku-kmr,Edebiyat,Kîjan nivîskar bi berhema xwe ya 'Faust' ve tê naskirin û di nav tevgera romantîzmê de cih digire?,Charles Dickens,Fyodor Dostoyevskî,Johann Wolfgang von Goethe,Mark Twain,C,Goethe yek ji navdarên romantîzmê ye û 'Faust' berhema wî ya herî navdar e.,2,verified,https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe,approved,0.95,
ds_edebiyat_0180,ku-kmr,Edebiyat,Realîzm di kîjan sedsalê de wekî tevgereke edebî derket pêş?,Sedsala 18an,Sedsala 20an,Sedsala 17an,Sedsala 19an,D,Realîzm di nîvê sedsala 19an de li Fransayê derket û li dijî romantîzma xeyalî reaksiyon bû.,1,verified,https://en.wikipedia.org/wiki/Literary_realism,approved,0.95,
ds_edebiyat_0181,ku-kmr,Edebiyat,"Di edebiyata realîzmê de, kîjan hêman zêde tê dîtin?",Rastiya rojane,Xeyalên berfireh,Mîtolojî,Efsaneyên dîrokî,A,"Realîzm li ser rastiya rojane, jiyana asayî û civakê giranî dide, ne li ser xeyal û mîtolojiyê.",1,verified,https://en.wikipedia.org/wiki/Literary_realism,approved,0.95,
ds_edebiyat_0182,ku-kmr,Edebiyat,Kîjan roman ji aliyê Gustave Flaubert ve hatiye nivîsandin û wek mînaka realîzmê tê naskirin?,Les Misérables,Madame Bovary,Moby-Dick,Oliver Twist,B,"'Madame Bovary' ya Flaubert yek ji berhemên bingehîn ên realîzmê ye, ji ber ku rastiya jiyana civakî ya fransî vedibêje.",2,verified,https://en.wikipedia.org/wiki/Madame_Bovary,approved,0.95,
ds_edebiyat_0186,ku-kmr,Edebiyat,Modernîzm di kîjan sedsalê de wekî tevgereke edebî derket holê?,Sedsala 19an,Sedsala 20an,Sedsala 18an,Sedsala 21an,B,Modernîzm di destpêka sedsala 20an de derket û li dijî realîzma kevneşopî reaksiyon bû.,1,verified,https://en.wikipedia.org/wiki/Literary_modernism,approved,0.95,
ds_edebiyat_0187,ku-kmr,Edebiyat,"Di edebiyata modernîzmê de, kîjan hêman zêde tê dîtin?",Rastiya objektîf,Zimanê sade,Şikandina rêzikên kevneşopî,Dîroka xêzî,C,"Modernîzm bi şikandina rêzikên kevneşopî, ceribandina form û zimanî tê naskirin.",1,verified,https://en.wikipedia.org/wiki/Literary_modernism,approved,0.95,
ds_edebiyat_0188,ku-kmr,Edebiyat,Kîjan roman ji aliyê James Joyce ve hatiye nivîsandin û wek mînaka modernîzmê tê naskirin?,Madame Bovary,Moby-Dick,War and Peace,Ulysses,D,"'Ulysses' ya Joyce yek ji berhemên bingehîn ên modernîzmê ye, ji ber ku teknîka herika hişê bi kar tîne.",2,verified,https://en.wikipedia.org/wiki/Ulysses_(novel),approved,0.95,
ds_edebiyat_0189,ku-kmr,Edebiyat,"Di romana 'Ulysses' de, kîjan teknîk zêde tê bikaranîn?",Herika hişê,Rêzika kronolojîk,Zimanê helbestî,Diyalogên dirêj,A,"Joyce di 'Ulysses' de teknîka herika hişê bi kar tîne, ev jî taybetmendiya modernîzmê ye.",2,verified,https://en.wikipedia.org/wiki/Ulysses_(novel),approved,0.95,
ds_edebiyat_0190,ku-kmr,Edebiyat,Kîjan roman ji aliyê Virginia Woolf ve hatiye nivîsandin û wek mînaka modernîzmê tê naskirin?,Ulysses,Mrs Dalloway,The Great Gatsby,One Hundred Years of Solitude,B,'Mrs Dalloway' ya Woolf bi teknîka herika hişê tê naskirin û yek ji berhemên modernîzmê ye.,2,verified,https://en.wikipedia.org/wiki/Mrs_Dalloway,approved,0.95,
ds_edebiyat_0191,ku-kmr,Edebiyat,"Di romana 'Mrs Dalloway' de, kîjan mijar zêde tê dîtin?",Şer û pevçûn,Aborî û bazirganî,Hiş û bîranîn,Xweza û çiya,C,"Woolf di 'Mrs Dalloway' de hiş, bîranîn û têkiliyên mirovî vedikole, ev jî taybetmendiya modernîzmê ye.",2,verified,https://en.wikipedia.org/wiki/Mrs_Dalloway,approved,0.95,
ds_edebiyat_0192,ku-kmr,Edebiyat,Kîjan roman ji aliyê Franz Kafka ve hatiye nivîsandin û wek mînaka modernîzmê tê naskirin?,Ulysses,Madame Bovary,Les Misérables,The Metamorphosis,D,'The Metamorphosis' ya Kafka bi temaşeya xwe ya surrealîst û modernîst tê naskirin.,2,verified,https://en.wikipedia.org/wiki/The_Metamorphosis,approved,0.95,
ds_edebiyat_0193,ku-kmr,Edebiyat,"Di romana 'The Metamorphosis' de, kîjan bûyer diqewime?",Gregor Samsa dibe kêzikek,Emma Bovary dimire,Odîseus vedigere malê,Gilgameş dibe padîşah,A,"Di 'The Metamorphosis' de, Gregor Samsa ji xewê şiyar dibe û dibîne ku bûye kêzikek, ev jî mînaka modernîzmê ye.",2,verified,https://en.wikipedia.org/wiki/The_Metamorphosis,approved,0.95,
ds_edebiyat_0202,ku-kmr,Edebiyat,Kîjan nivîskara Şîleyî di sala 1945an de bû yekem jina ku Xelata Nobelê ya Edebiyatê wergirt?,Selma Lagerlöf,Gabriela Mistral,Pearl S. Buck,Nadine Gordimer,B,"Gabriela Mistral, helbestvana Şîleyî, di sala 1945an de Xelata Nobelê ya Edebiyatê wergirt û bû yekem jina ku ev xelat bi dest xist. Helbestên wê bi hestên kûr ên li ser zaroktiyê û dayiktiyê têne naskirin.",1,verified,https://en.wikipedia.org/wiki/Gabriela_Mistral,approved,0.95,
ds_edebiyat_0203,ku-kmr,Edebiyat,Di sala 1954an de Xelata Nobelê ya Edebiyatê ji kîjan nivîskarê Amerîkî re hat dayîn?,William Faulkner,John Steinbeck,Ernest Hemingway,T.S. Eliot,C,"Ernest Hemingway di sala 1954an de Xelata Nobelê ya Edebiyatê wergirt. Ew bi romanên xwe yên kurt û bi şêwaza xwe ya taybet a nivîsînê tê naskirin, wek 'The Old Man and the Sea'.",1,verified,https://en.wikipedia.org/wiki/Ernest_Hemingway,approved,0.95,
ds_edebiyat_0204,ku-kmr,Edebiyat,Kîjan nivîskarê Kolombiyayî di sala 1982an de Xelata Nobelê ya Edebiyatê wergirt?,Mario Vargas Llosa,Jorge Luis Borges,Pablo Neruda,Gabriel García Márquez,D,"Gabriel García Márquez di sala 1982an de Xelata Nobelê ya Edebiyatê wergirt. Ew bi romanên xwe yên bi şêwaza realîzma efsûnî tê naskirin, wek 'One Hundred Years of Solitude'.",1,verified,https://en.wikipedia.org/wiki/Gabriel_García_Márquez,approved,0.95,
ds_edebiyat_0206,ku-kmr,Edebiyat,Di sala 2016an de Xelata Nobelê ya Edebiyatê ji kîjan stranbêj û nivîskarê Amerîkî re hat dayîn?,Leonard Cohen,Bob Dylan,Bruce Springsteen,Paul Simon,B,"Bob Dylan di sala 2016an de Xelata Nobelê ya Edebiyatê wergirt. Ew bi helbestên xwe yên di muzîka xwe de tê naskirin, ku ji bo wî xelat hat dayîn.",1,verified,https://en.wikipedia.org/wiki/Bob_Dylan,approved,0.95,
