severity,check_id,confidence,source_id,source_path,source_row,record_id,prompt,message,issue_fingerprint
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,124,offline_0123,"Peyva ""destpêk"" ""başlangıç"" anlamına gelir.",Question has duplicate options.,df557e2ef97bb89ffaf98b50adeb554d
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,125,offline_0124,"Peyva ""destpêk"" ""son"" anlamına gelir.",Question has duplicate options.,53c1250134afc0845a4275fc347bf6e8
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,132,offline_2006,"Peyva ""şev"" bi Tirkî ""gece"" ye.",Question has duplicate options.,58f1cc422d48e9c2e35ece888c6e0d14
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,140,offline_2014,"Cînavka ""em"" bi Tirkî ""biz"" e.",Question has duplicate options.,f279942d698600483f79bf3b1c097a5f
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,147,offline_2021,"""Bihar"" bi Tirkî ""sonbahar"" e.",Question has duplicate options.,823aa849218d81664d1ae37012dd3b47
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,155,offline_2029,"""Ez ê biçim"" dema bê (gelecek zaman) e.",Question has duplicate options.,aab10df8876373a3304653b2a0924681
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,168,offline_2042,"Tîpên ""e"" û ""ê"" di Kurmancî de heman deng in.",Question has duplicate options.,842aa3a869410cb4546be3149105f4e8
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,169,offline_2043,Alfabeya Kurmancî ya Latînî ji 31 tîpan pêk tê.,Question has duplicate options.,e2537d4832b8ad6db3059d3a12bc37bb
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,173,offline_2047,"""Zimanê dayikê"" tê wateya ""anadili"".",Question has duplicate options.,52adac143e65ae320ae936ad3de55d1d
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,175,offline_2049,"""Mal"" û ""xanî"" herdu jî bi Tirkî dikarin ""ev"" bin.",Question has duplicate options.,1595dd8b5485a7283573eb732185c8af
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,212,offline_2417,"""Agir"" ne demek?",Question has duplicate options.,f96822f28e50a9cc647148f015ca4471
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,307,offline_5000,"Peyva ""nanxane"" ""yemekhane"" anlamına gelir.",Question has duplicate options.,c6f1b641d8c77ad8676adfe9e76e631a
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,308,offline_5001,"Peyva ""kevin"" ""eski"" anlamına gelir.",Question has duplicate options.,07692549476e98261066819c74f22205
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,309,offline_5002,"Peyva ""kal"" ""dede"" anlamına gelir.",Question has duplicate options.,d6b7d1c81d5188501c78656174b004e9
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,310,offline_5003,"Peyva ""cîhan"" ""sevmek"" anlamına gelir.",Question has duplicate options.,d01b7fb252146ef1740881ee8751778a
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,311,offline_5004,"Peyva ""zinar"" ""çeşme/pınar"" anlamına gelir.",Question has duplicate options.,879e76904e3859e857a033e82c90a7a6
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,312,offline_5005,"Peyva ""şêr"" ""köpek"" anlamına gelir.",Question has duplicate options.,e912858ebe9fb422aabfc562fc119d14
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,313,offline_5006,"Peyva ""teşt"" ""yemekhane"" anlamına gelir.",Question has duplicate options.,057039587307e6c0763c102e720db979
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,314,offline_5007,"Peyva ""xwendekar"" ""öğrenci"" anlamına gelir.",Question has duplicate options.,49a049b9bf67a269a94e5529ecff15f3
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,316,offline_5009,"Peyva ""xwîşk"" ""anne"" anlamına gelir.",Question has duplicate options.,326a7db99556c3f459c8fef38cd74d63
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,318,offline_5011,"Peyva ""dev"" ""diş"" anlamına gelir.",Question has duplicate options.,5c66a50c9fd1ca523287372ff8de31e2
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,320,offline_5013,"Peyva ""reng"" ""renk"" anlamına gelir.",Question has duplicate options.,1a8894aca3b378a465876e66a5f0fd76
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,321,offline_5014,"Peyva ""kar"" ""sanat"" anlamına gelir.",Question has duplicate options.,384dc971eb25d33c7a796a1fd852d262
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,325,offline_5018,"Di Kurmancî de peyva ""pir"" bi Tirkî çi ye?",Question has duplicate options.,eaae277772f0a639bbbea0ddf88f4808
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,329,offline_5022,"Peyva ""kevin"" ""bugün"" anlamına gelir.",Question has duplicate options.,f47901fe060181040cc3e21c8cfee6f8
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,330,offline_5023,"Peyva ""çûn"" ""gitmek"" anlamına gelir.",Question has duplicate options.,d5c83c74e51ff60cdcff42c0ffa56dbb
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,331,offline_5024,"Peyva ""dîtin"" ""görmek"" anlamına gelir.",Question has duplicate options.,6fb7ad2f73e6d4d9da014aed72ae00a0
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,332,offline_5025,"Peyva ""axaftin"" ""konuşmak"" anlamına gelir.",Question has duplicate options.,9fc34c066a5f0b067dc0bd1db6439c49
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,333,offline_5026,"Peyva ""poz"" ""burun"" anlamına gelir.",Question has duplicate options.,29394a21679b1a8f6e1669b4955417e1
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,334,offline_5027,"Peyva ""agir"" ""toprak"" anlamına gelir.",Question has duplicate options.,2e27da67d56ba4b5cf472ec43510be69
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,339,offline_5032,"Peyva ""nanxane"" ""okul/akademi"" anlamına gelir.",Question has duplicate options.,c5f368af465a2c84f479aa5276945c25
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,341,offline_5034,"Peyva ""xwendin"" ""okumak"" anlamına gelir.",Question has duplicate options.,eb5bb5f47f96ab6e39eea2187dd0cf45
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,342,offline_5035,"Peyva ""stêrk"" ""yıldız"" anlamına gelir.",Question has duplicate options.,ae6463d30e1fdf581120f616baaab693
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,344,offline_5037,"Peyva ""rûniştin"" ""oturmak"" anlamına gelir.",Question has duplicate options.,475f6d66dc28bdcb11818c9c13b12dde
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,346,offline_5039,"Peyva ""wêne"" ""ses"" anlamına gelir.",Question has duplicate options.,68361a107bc14170193de4d0a4d9a53f
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,347,offline_5040,"Peyva ""nanxane"" ""okul/akademi"" anlamına gelir.",Question has duplicate options.,c5fd5caf46626ca5f4621e5276808f60
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,349,offline_5042,"Peyva ""av"" ""gün/güneş"" anlamına gelir.",Question has duplicate options.,4f30070740b72f57328ecf67b3733a08
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,350,offline_5043,"Peyva ""derya"" ""deniz"" anlamına gelir.",Question has duplicate options.,689c0603d0cba5ec38d5ecd10b239200
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,352,offline_5045,"Peyva ""por"" ""bina/ev"" anlamına gelir.",Question has duplicate options.,d9ef0622300e86644382b0efff067420
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,355,offline_5048,"Di Kurmancî de peyva ""kar"" bi Tirkî çi ye?",Question has duplicate options.,ffae5bbf921235b711e18f9da9aca6fe
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,362,offline_5055,"Peyva ""bajar"" ""ekmek"" anlamına gelir.",Question has duplicate options.,84a67c986ea375c7442aa80c02f4fe13
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,365,offline_5058,"Peyva ""mêr"" ""erkek"" anlamına gelir.",Question has duplicate options.,a2f090a1fe6f0baf70c96c556357cd79
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,366,offline_5059,"Peyva ""bira"" ""erkek kardeş"" anlamına gelir.",Question has duplicate options.,527e813ae2d616cddfd6e0358db562ef
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,367,offline_5060,"Peyva ""nav"" ""çocuk"" anlamına gelir.",Question has duplicate options.,4612bc6a2ef473dfc881df6b3b565751
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,368,offline_5061,"Peyva ""xweş"" ""güzel/iyi"" anlamına gelir.",Question has duplicate options.,7597085103a7bf9ccf7259a96e4bc05b
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,373,offline_5066,"Peyva ""reng"" ""yaşlı/ihtiyar"" anlamına gelir.",Question has duplicate options.,15bf2447e3b759c445212643562f249f
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,374,offline_5067,"Peyva ""hesp"" ""at"" anlamına gelir.",Question has duplicate options.,fd4188accb394fbab27e5aac7143c28a
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,382,offline_5075,"Peyva ""rûniştin"" ""oturmak"" anlamına gelir.",Question has duplicate options.,476d6f66dc34fe8d1173fa9c13a5ab6c
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,384,offline_5077,"Peyva ""şev"" ""deniz"" anlamına gelir.",Question has duplicate options.,90cb208789b4d1abc1286ad469569a75
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,385,offline_5078,"Peyva ""dibistan"" ""okul"" anlamına gelir.",Question has duplicate options.,55168acd2a5a3d0e5354ac8524376958
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,387,offline_5080,"Peyva ""dil"" ""arkadaş"" anlamına gelir.",Question has duplicate options.,a702bd0e38c3c2a988d480412c1c6cfd
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,388,offline_5081,"Peyva ""baran"" ""yağmur"" anlamına gelir.",Question has duplicate options.,1fef9d43fd2dafe457f8045a4c388cf7
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,391,offline_5084,"Peyva ""reng"" ""renk"" anlamına gelir.",Question has duplicate options.,1aa07daca3c7e37065687366a5d65566
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,394,offline_5087,"Peyva ""dest"" ""el"" anlamına gelir.",Question has duplicate options.,4cbbf12b2cfa27a4b62526a46576c054
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,400,offline_5093,"Peyva ""pir"" ""çok"" anlamına gelir.",Question has duplicate options.,c0f2f52050bc7677e7eae3e115ced787
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,405,offline_5098,"Peyva ""hewa"" ""gül"" anlamına gelir.",Question has duplicate options.,d176b0194f29fea68717f6c1b5cd07f1
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,406,offline_5099,"Peyva ""mase"" ""sandalye"" anlamına gelir.",Question has duplicate options.,ea56f041fb163be5caf4464533ca589b
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,407,offline_5100,"Peyva ""baran"" ""kar"" anlamına gelir.",Question has duplicate options.,018dbf5c88bbe597bab110d83f6a54d1
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,409,offline_5102,"Peyva ""kanî"" ""çeşme/pınar"" anlamına gelir.",Question has duplicate options.,c85b4289a78894c6abf86f43426db633
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,414,offline_5107,"Peyva ""heval"" ""şehir"" anlamına gelir.",Question has duplicate options.,f81f3abb2ec7605cc0888b3c810b2070
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,416,offline_5109,"Peyva ""kaxiz"" ""resim/fotoğraf"" anlamına gelir.",Question has duplicate options.,62064d6c41f55b006f82510886f77f1f
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,417,offline_5110,"Peyva ""pîr"" ""genç"" anlamına gelir.",Question has duplicate options.,46874d5874a165fd6b0ff95d0de63c10
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,418,offline_5111,"Peyva ""xwendegeh"" ""kalem"" anlamına gelir.",Question has duplicate options.,f1677918cc4d325c3d8f288d7fbff2d4
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,420,offline_5113,"Peyva ""derî"" ""kapı"" anlamına gelir.",Question has duplicate options.,3aaa4181df454a4655185e29e2edcdd8
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,423,offline_5116,"Peyva ""agir"" ""toprak"" anlamına gelir.",Question has duplicate options.,37411267dab2393ed7f3d6c439fb3f62
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,425,offline_5118,"Peyva ""derî"" ""pencere"" anlamına gelir.",Question has duplicate options.,641ccfc41cf51d0267ee54871d72b80d
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,428,offline_5121,"Peyva ""dê"" ""anne"" anlamına gelir.",Question has duplicate options.,a05a1f807e325bf9dcd8564dbdefa409
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,432,offline_5125,"Peyva ""çem"" ""vadi"" anlamına gelir.",Question has duplicate options.,67c31061d9aeaf54fe9a36cc9ddb76a7
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,434,offline_5127,"Peyva ""zarok"" ""öğrenci"" anlamına gelir.",Question has duplicate options.,13a67c8bcf5675bee3d13db4e1f64888
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,436,offline_5129,"Peyva ""çiya"" ""kalp/dil"" anlamına gelir.",Question has duplicate options.,0acb0afe75df99e3dd79344c6cad7be5
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,438,offline_5131,"Peyva ""şev"" ""deniz"" anlamına gelir.",Question has duplicate options.,87bb75878475ce3eb9e6c3d4659ffa0c
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,440,offline_5133,"Peyva ""mase"" ""masa"" anlamına gelir.",Question has duplicate options.,61009c65b0be4a35943f164f90f976f3
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,441,offline_5134,"Peyva ""rabûn"" ""kalkmak"" anlamına gelir.",Question has duplicate options.,04804b496eb17731006483ce7f1dbd73
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,442,offline_5135,"Peyva ""heyv"" ""ay"" anlamına gelir.",Question has duplicate options.,989c850152155f55aafe262df6a5c625
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,443,offline_5136,"Peyva ""welat"" ""dünya"" anlamına gelir.",Question has duplicate options.,6891753799979f028c04898a442cf50e
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,444,offline_5137,"Peyva ""gund"" ""köy"" anlamına gelir.",Question has duplicate options.,f1ac5af7038b9d000fb60727e85e9f97
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,449,offline_5142,"Peyva ""xwendin"" ""yazmak"" anlamına gelir.",Question has duplicate options.,71ade6e6128e05d3e63c7b4ba4d2c690
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,455,offline_5148,"Peyva ""baran"" ""kar"" anlamına gelir.",Question has duplicate options.,01802f5c88b0668bbabe90d83f75b8ad
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,456,offline_5149,"Peyva ""rast"" ""çok"" anlamına gelir.",Question has duplicate options.,273e242af47e413a5e808cb907863955
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,457,offline_5150,"Peyva ""nav"" ""ad/isim"" anlamına gelir.",Question has duplicate options.,6f34a5f89122ac7f33534d04d699ffd3
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,458,offline_5151,"Peyva ""huner"" ""yüz"" anlamına gelir.",Question has duplicate options.,92c7820ec3dbf481ba7477ce1ce41f13
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,459,offline_5152,"Peyva ""huner"" ""yüz"" anlamına gelir.",Question has duplicate options.,92c77f0ec3dbef68ba7478ce1ce420c6
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,462,offline_5155,"""oturmak"" anlamına gelen Kurmancî kelime hangisidir?",Question has duplicate options.,4f1375d438ae2f3a8b504e75985d2abf
blocker,duplicate_option,high,active_import_ready,supabase/questions_import_ready.csv,463,offline_5156,"Peyva ""pencere"" ""masa"" anlamına gelir.",Question has duplicate options.,7aceb2d56988ab9eff130466bdf84d63
