severity,check_id,confidence,source_id,source_path,source_row,record_id,prompt,message,issue_fingerprint
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,24,offline_0023,"Peyva ""zanîn"" ""bilmek"" anlamına gelir.",Source metadata is missing.,20c575406b1347b31b8acb0821fc5b77
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,25,offline_0024,"Peyva ""zanîn"" ""gitmek"" anlamına gelir.",Source metadata is missing.,1e91a99365e9c78bc3056c9b9024463f
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,26,offline_0025,"Görsel etiketi ""zanîn"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,524a8ebe77d155b00fdaea85982d70ea
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,27,offline_0026,"Di Kurmancî de peyva ""hatin"" bi Tirkî çi ye?",Source metadata is missing.,ad19e48702b2a95d67d4343302b044df
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,28,offline_0027,"""gelmek"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,25899a701ec1e8fa9496addc522333a9
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,29,offline_0028,"Peyva ""hatin"" ""gelmek"" anlamına gelir.",Source metadata is missing.,f51e9de8367f38af10a1ed8696e05343
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,30,offline_0029,"Peyva ""hatin"" ""okumak"" anlamına gelir.",Source metadata is missing.,49b2d74eb0ba9ddba6d2dcf1aebdf4cf
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,31,offline_0030,"Görsel etiketi ""hatin"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,5fa45ae97460ed8e3a21107b468fdc3c
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,32,offline_0031,"Di Kurmancî de peyva ""çiya"" bi Tirkî çi ye?",Source metadata is missing.,f0d589dd63680cb654d884b33586aab9
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,33,offline_0032,"""dağ"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,f5ad93e11351dbad0dc4036d66f1a9c7
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,34,offline_0033,"Peyva ""çiya"" ""dağ"" anlamına gelir.",Source metadata is missing.,627eae46ce536705fb1ee74b17d3623d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,35,offline_0034,"Peyva ""çiya"" ""ova"" anlamına gelir.",Source metadata is missing.,17748d99a0f6c8f0e1c2b7472a527b78
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,36,offline_0035,"Görsel etiketi ""çiya"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,f42f10fe26f981567ed703bda79cc62d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,37,offline_0036,"Di Kurmancî de peyva ""dil"" bi Tirkî çi ye?",Source metadata is missing.,f1b0f4a6c693b405eb3527fb61ea1125
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,38,offline_0037,"""kalp/dil"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,5195b6621a5032825ca3883c8dd7a927
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,39,offline_0038,"Peyva ""dil"" ""kalp/dil"" anlamına gelir.",Source metadata is missing.,fa899fdc061eb2dacb8b0949615b9ae6
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,40,offline_0039,"Peyva ""dil"" ""el"" anlamına gelir.",Source metadata is missing.,fbf14bfe295ff2ea1fa723168423bf4c
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,41,offline_0040,"Görsel etiketi ""dil"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,f9d35e1c68ebb2844573ae215c53b2cc
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,42,offline_0041,"Di Kurmancî de peyva ""heval"" bi Tirkî çi ye?",Source metadata is missing.,148423b81e422272eb61797da9385664
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,43,offline_0042,"""arkadaş"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,715724e86e2bde5800cf52b116a4677a
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,44,offline_0043,"Peyva ""heval"" ""arkadaş"" anlamına gelir.",Source metadata is missing.,dc6528886d750e8fb34bbe24d1642a38
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,45,offline_0044,"Peyva ""heval"" ""aile"" anlamına gelir.",Source metadata is missing.,9750e4a747eca19b5dc40f74a587b259
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,46,offline_0045,"Görsel etiketi ""heval"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,1c9b426f062f46a23f2f0863be4e4304
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,47,offline_0046,"Di Kurmancî de peyva ""bajar"" bi Tirkî çi ye?",Source metadata is missing.,dc5004c92177032f61a201b5880e4d0d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,48,offline_0047,"""şehir"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,df52711f4aeb7f91d52822d27f86f9b9
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,49,offline_0048,"Peyva ""bajar"" ""şehir"" anlamına gelir.",Source metadata is missing.,863aabf8ec6091d8df8d103f36a1cf95
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,50,offline_0049,"Peyva ""bajar"" ""köy"" anlamına gelir.",Source metadata is missing.,5b9310331bd5f8e6f2ca429dca50e76d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,51,offline_0050,"Görsel etiketi ""bajar"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,8da8665e634b0cb4c0c2bdadc770eaf6
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,52,offline_0051,"Di Kurmancî de peyva ""nan"" bi Tirkî çi ye?",Source metadata is missing.,68bc89a693166e3638841b6c688044d6
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,53,offline_0052,"""ekmek"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,443fcb1069ec3ca050b804d7e0447d78
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,54,offline_0053,"Peyva ""nan"" ""ekmek"" anlamına gelir.",Source metadata is missing.,168eb6f1cc98298ae1cada594a61e97f
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,55,offline_0054,"Peyva ""nan"" ""süt"" anlamına gelir.",Source metadata is missing.,a5f6afe44c7977dc27d8d8db097430a5
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,56,offline_0055,"Görsel etiketi ""nan"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,bd83d1f2b3e4da12c7f64703475d1a5a
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,57,offline_0056,"Di Kurmancî de peyva ""rê"" bi Tirkî çi ye?",Source metadata is missing.,b1f81491b5d5938de9df2252c5faeff0
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,58,offline_0057,"""yol"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,7105839b485741dc75ef121068adcb5e
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,59,offline_0058,"Peyva ""rê"" ""yol"" anlamına gelir.",Source metadata is missing.,44a7c2f7a2d3f21a36ca7cfe35b400ac
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,60,offline_0059,"Peyva ""rê"" ""kapı"" anlamına gelir.",Source metadata is missing.,233c47c054b985aa948754335786a099
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,61,offline_0060,"Görsel etiketi ""rê"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,47d9d3227ccbcfe89cf5ccd03eb33745
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,62,offline_0061,"Di Kurmancî de peyva ""spas"" bi Tirkî çi ye?",Source metadata is missing.,505d08622cf2754b3615d45f2ffe26e2
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,63,offline_0062,"""teşekkür"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,a126fa1ac9b992f94b24b302ed290094
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,64,offline_0063,"Peyva ""spas"" ""teşekkür"" anlamına gelir.",Source metadata is missing.,4ac9d48cba1907f5da4533eb61689d58
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,65,offline_0064,"Peyva ""spas"" ""selam"" anlamına gelir.",Source metadata is missing.,cde3118d89c5dd0b85a35fe94b2251fd
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,66,offline_0065,"Görsel etiketi ""spas"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,d52299b2fd3d3c7f5d3d18ed3de17b2e
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,67,offline_0066,"Di Kurmancî de peyva ""xweş"" bi Tirkî çi ye?",Source metadata is missing.,083fd998ded77fab02f3cf2e35abbec0
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,68,offline_0067,"""güzel/iyi"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,a8ebe4ed333ef65aa40511d8d7f78be6
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,69,offline_0068,"Peyva ""xweş"" ""güzel/iyi"" anlamına gelir.",Source metadata is missing.,70cbaa106d52490da09c8517650296bf
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,70,offline_0069,"Peyva ""xweş"" ""sıcak"" anlamına gelir.",Source metadata is missing.,38d7922360a172263cd19c58008119d8
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,71,offline_0070,"Görsel etiketi ""xweş"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,b632ea0d3aee3970aa242229112734f3
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,72,offline_0071,"Di Kurmancî de peyva ""sar"" bi Tirkî çi ye?",Source metadata is missing.,2f0d6a942d0d8c41eb88ccb02baf22e1
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,73,offline_0072,"""soğuk"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,850d3f23818d6c0cc7c82469dc9559d4
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,74,offline_0073,"Peyva ""sar"" ""soğuk"" anlamına gelir.",Source metadata is missing.,0a1382eed89e84eba0cc63600cbcd79c
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,75,offline_0074,"Peyva ""sar"" ""büyük"" anlamına gelir.",Source metadata is missing.,ea77ef51d9fbab7d2e8aaa474aaac2a0
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,76,offline_0075,"Görsel etiketi ""sar"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,c857e4e4d5b7f54d46af0c8eef4c96f5
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,77,offline_0076,"Di Kurmancî de peyva ""biçûk"" bi Tirkî çi ye?",Source metadata is missing.,2111e3ad6089e678a03cfb5ac4064cde
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,78,offline_0077,"""küçük"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,fa2be4fc799685b0df9e11df36edee08
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,79,offline_0078,"Peyva ""biçûk"" ""küçük"" anlamına gelir.",Source metadata is missing.,a7c585983febb1612ddbf0629b9549d4
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,80,offline_0079,"Peyva ""biçûk"" ""yeni"" anlamına gelir.",Source metadata is missing.,f429c138fe92951194ccd23189d07283
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,81,offline_0080,"Görsel etiketi ""biçûk"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,3a8c33a69c6a602d6d2a5f109e2d2a1b
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,82,offline_0081,"Di Kurmancî de peyva ""kevin"" bi Tirkî çi ye?",Source metadata is missing.,16856a053d8d076b53e912b34cd06bd5
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,83,offline_0082,"""eski"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,89e737b48222b4e808efdd37d8f06acd
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,84,offline_0083,"Peyva ""kevin"" ""eski"" anlamına gelir.",Source metadata is missing.,51a04e3daa60e3bee6054e44e38e0b60
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,85,offline_0084,"Peyva ""kevin"" ""erken"" anlamına gelir.",Source metadata is missing.,de5104bb7e10425eacbe1781f825a189
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,86,offline_0085,"Görsel etiketi ""kevin"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,28ba096280cafafbd12fa79a13454f25
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,87,offline_0086,"Di Kurmancî de peyva ""îro"" bi Tirkî çi ye?",Source metadata is missing.,9113d242cd30d00f14643e67309bca6f
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,88,offline_0087,"""bugün"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,63517c9db4145d9a766b8ba4541c0de2
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,89,offline_0088,"Peyva ""îro"" ""bugün"" anlamına gelir.",Source metadata is missing.,ad977d02db44e18bf7dc7a83cdd303fa
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,90,offline_0089,"Peyva ""îro"" ""yarın"" anlamına gelir.",Source metadata is missing.,469b74e6ec2d56363d89ae094faa9913
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,91,offline_0090,"Görsel etiketi ""îro"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,828af31eb8aaf5fcf1cb8f16b3f8abe4
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,92,offline_0091,"Di Kurmancî de peyva ""duh"" bi Tirkî çi ye?",Source metadata is missing.,bf0c2fb38278eef6a6700d62f956ef16
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,93,offline_0092,"""dün"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,fd7b8b8496f26b761dfb93b9a7672988
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,94,offline_0093,"Peyva ""duh"" ""dün"" anlamına gelir.",Source metadata is missing.,3dbb1780d9a8f3b0a4c01bd7c7ccdf6d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,95,offline_0094,"Peyva ""duh"" ""zaman"" anlamına gelir.",Source metadata is missing.,c9a90583a2b7748bc42ebd34bd946d42
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,96,offline_0095,"Görsel etiketi ""duh"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,0ed1032f652681ca389ac94ca2a18072
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,97,offline_0096,"Di Kurmancî de peyva ""nav"" bi Tirkî çi ye?",Source metadata is missing.,913989a6f172c68b133ac8c7d2a444ab
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,98,offline_0097,"""ad/isim"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,b57b96a7803f5650412fef09e0bb3f72
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,99,offline_0098,"Peyva ""nav"" ""ad/isim"" anlamına gelir.",Source metadata is missing.,91013977d21b60887e2e506b46f5a5f3
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,100,offline_0099,"Peyva ""nav"" ""söz"" anlamına gelir.",Source metadata is missing.,85a73c4309f6fb0bb96f94d4c0ce7cca
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,101,offline_0100,"Görsel etiketi ""nav"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,97c0430dbb6314279d80bfec0453201f
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,102,offline_0101,"Di Kurmancî de peyva ""zarok"" bi Tirkî çi ye?",Source metadata is missing.,68d404c1a022d38663ad0b238ee2b014
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,103,offline_0102,"""çocuk"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,55946c2b8ba6e2a71617832538174bff
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,104,offline_0103,"Peyva ""zarok"" ""çocuk"" anlamına gelir.",Source metadata is missing.,72fed9d28c519417bedb5116fefb3cf6
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,105,offline_0104,"Peyva ""zarok"" ""öğretmen"" anlamına gelir.",Source metadata is missing.,774eef3b5bb57bcfcd0466122d044ad9
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,106,offline_0105,"Görsel etiketi ""zarok"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,c409bb920f1d180e2075d4ccd221e89c
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,107,offline_0106,"Di Kurmancî de peyva ""xwendekar"" bi Tirkî çi ye?",Source metadata is missing.,69856c2088991465fe3757569a5abefb
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,108,offline_0107,"""öğrenci"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,199305ff5529aa3384b51b38c8c6d39d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,109,offline_0108,"Peyva ""xwendekar"" ""öğrenci"" anlamına gelir.",Source metadata is missing.,16856b9605b0519f55b3765d1616caa2
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,110,offline_0109,"Peyva ""xwendekar"" ""grup"" anlamına gelir.",Source metadata is missing.,229fe528959376cfd744a02d084c626d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,111,offline_0110,"Görsel etiketi ""xwendekar"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,1b2f7225b5920dd21f81648d64f94c04
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,112,offline_0111,"Di Kurmancî de peyva ""rast"" bi Tirkî çi ye?",Source metadata is missing.,080153d049f1b378775aebd587c85785
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,113,offline_0112,"""doğru"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,de7ad238e2298e2b07611ab9660a9f83
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,114,offline_0113,"Peyva ""rast"" ""doğru"" anlamına gelir.",Source metadata is missing.,6eea1d35ae30ee887feb946cf8805ec6
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,115,offline_0114,"Peyva ""rast"" ""yanlış"" anlamına gelir.",Source metadata is missing.,82c80f92125f2d6722eeb5ca6360bc70
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,116,offline_0115,"Görsel etiketi ""rast"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,fbb055e68106359083e5cad3bc45ace5
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,117,offline_0116,"Di Kurmancî de peyva ""pir"" bi Tirkî çi ye?",Source metadata is missing.,2598309ac288377695c41ffb66f08716
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,118,offline_0117,"""çok"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,9341d4e710769ea9045aedb7420fac2b
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,119,offline_0118,"Peyva ""pir"" ""çok"" anlamına gelir.",Source metadata is missing.,c42475c13f916d6bc76688ef426f0aae
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,120,offline_0119,"Peyva ""pir"" ""az"" anlamına gelir.",Source metadata is missing.,98c0f1760ca33ff721f314a9eb41cb8d
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,121,offline_0120,"Görsel etiketi ""pir"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,3cdd6f21816d61770f1be849b1d9c94f
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,122,offline_0121,"Di Kurmancî de peyva ""destpêk"" bi Tirkî çi ye?",Source metadata is missing.,71d979a54151195b16eb5fc14dd2f087
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,123,offline_0122,"""başlangıç"" anlamına gelen Kurmancî kelime hangisidir?",Source metadata is missing.,2b7fa53565ad3a95682c1cc3f87a7cd1
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,124,offline_0123,"Peyva ""destpêk"" ""başlangıç"" anlamına gelir.",Source metadata is missing.,2503cc5db2c39b9a6d40acc296dd6f1b
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,125,offline_0124,"Peyva ""destpêk"" ""son"" anlamına gelir.",Source metadata is missing.,5eb0ff131817662fac9683c85605f4da
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,126,offline_0125,"Görsel etiketi ""destpêk"" kavramını gösteriyor. Doğru anlam hangisidir?",Source metadata is missing.,26d1f5d5a81a2f3bda797f0f7eb5553f
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,127,offline_2001,"Di Kurmancî de ""yek, du, sê"" çi ne?",Source metadata is missing.,25c9063dd5ecab90c132f5778a704b21
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,128,offline_2002,"""Sor, kesk û zer"" çi ne?",Source metadata is missing.,0a793d220ad786965bb87077418eaaf0
warning,missing_source_metadata,high,active_import_ready,supabase/questions_import_ready.csv,129,offline_2003,"Peyva ""dê"" bi Tirkî çi ye?",Source metadata is missing.,1c533d50986788c36f4a6f05cda796f3
